locusId	sysName	desc	setATCH249 Time0	setATCH250 Time0	setATCH251 LB	setATCH252 LB	setATCH253 LB	setATCH254 LB	setATCH255 LB	setATCH256 LB	setATCH257 PDB	setATCH258 PDB	setATCH259 PDB	setATCH260 PDB	setATCH261 PDB	setATCH262 PDB	setATCH263 M9	setATCH264 M9	setATCH265 M9	setATCH266 M9	setATCH267 M9	setATCH268 M9	setATCH269 Atlantic	setATCH270 Atlantic	setATCH271 Atlantic	setATCH272 Atlantic	setATCH273 Atlantic	setATCH274 Atlantic	setATCH275 Norland	setATCH276 Norland	setATCH277 Norland	setATCH278 Norland	setATCH279 Norland	setATCH280 Norland	setATCH281 Upstate	setATCH282 Upstate	setATCH283 Upstate	setATCH284 Upstate	setATCH285 Upstate	setATCH286 Upstate
HER17_RS00105	HER17_RS00105	nucleoside hydrolase	0.116533121319796	-0.116533121319793	-0.80198773802961	1.94869037273913	-0.286236618810543	-0.233684449231614	-0.443711533363536	0.229526725973308	-0.548816938559211	-0.198905861800728	0.342376873594923	2.59624977381378	-0.0838580328578685	0.69683488367545	-0.046043717962309	-0.401064782601568	-1.60871158722477	-0.384652575514072	2.12469756718416	2.4611485285014	-1.41884524294778	1.2226376326275	1.15942494013245	1.68500307332133	1.66713930933231	2.2285194366661	0.273884171631579	0.731105065964619	-0.852876489187961	-0.0075535677741206	4.17777181619304	-0.520238633072026	-2.16541721032453	-1.51089754517452	0.94066245324957	1.75267198599044	1.33643015765957	3.07181527678709
HER17_RS00110	HER17_RS00110	ABC transporter permease	-0.396433337954693	0.396433337954696	0.568382858994911	-0.912546837098131	0.175455351027681	-1.35420178732096	-0.0609370373126826	0.0730562369590011	1.30505043722668	0.88439471451494	0.574885732994589	0.666851263638784	0.613549368888496	1.64871888051625	1.52262752470931	0.620192914782836	0.151874740314837	0.449191575468391	0.26964249943362	0.243467784973088	0.426970600132598	0.0456318763852626	2.37050956806432	0.809706664503731	-1.12879185054502	0.155308253720542	2.43830541174964	-0.024794131208648	-0.30434113410798	0.884540222917925	-0.149958520244275	0.0406046973810618	-1.96855092651396	-1.73621388591852	1.51136115506768	0.485769331829244	-1.16574240326297	-0.27189001052288
HER17_RS00115	HER17_RS00115	ABC transporter permease	0.609669838222828	-0.609669838222825	2.37336631739942	1.26982116770539	0.726049519979613	1.16457734493607	0.959476618349141	1.36178839002037	1.45033958695471	1.71171546605808	1.59635644571677	1.09260179612426	0.533707995869563	0.796973537321363	2.10417012437231	1.73800215122391	-0.00348865263586222	1.78782654892757	2.06401918578869	0.845423946238638	0.316554383967706	-1.1831437637686	-0.11343862276716	-0.0502891342570471	-1.48873944284439	-0.11900957519464	-1.70789349465715	0.3692693949187	-0.892991494032457	1.8138965020848	0.692887656833114	3.25209338494212	0.026606268901861	-0.150246063035866	-0.85352391507952	0.661208833949064	-1.53958411565185	-1.18528611207796
HER17_RS00120	HER17_RS00120	ABC transporter ATP-binding protein	-0.215978783240509	0.215978783240512	0.854035714464057	0.746183120102759	0.822918965773316	-0.399387300047635	-1.36967521750411	-0.203435556497019	0.766509072721136	-0.243347801192842	0.714585503527604	-0.41649250357788	0.62237557641328	-1.39990375587951	-0.519140350188167	1.55277648342455	1.66349713599932	-0.164699650442394	-1.43825579046598	-0.272246470346149	-0.906418407768157	0.743814230603462	-1.98120519921659	-1.40443836722333	-0.706406396051963	0.624662958937594	0.866760965064086	-0.414597661834369	1.30583314322247	2.32155352036656	-0.346271354957481	1.27650501803591	0.44907077272216	1.08370233090917	0.809657783335646	1.11810498288324	-1.62327584367344	-0.641640530776229
HER17_RS00125	HER17_RS00125	DUF1471 domain-containing protein	1.29185181852369	-1.29185181852369	-1.69616642093188	-0.644347976116892	0.0173501286121302	0.80490540563472	-0.985641005062619	0.855989157566053	1.49084171101316	-1.29441952207678	-1.15360423203224	0.168711760266853	-0.0739571455785616	1.66103907645687	0.0843264629338471	1.3622307277926	1.74166367854244	0.539692090051645	-0.599094126931864	0.0555536532460375	-1.65687513415797	-0.352833839208009	-2.04283098083116	-1.69157474136655	-2.11349523485707	-2.25330754391316	-0.144148491209017	0.636483319164807	3.06226703550731	-0.426790580794081	-0.573963469526332	-1.39247026816376	-0.815189973096324	-1.07133423638978	-0.470643582372909	-0.620737405077775	-1.76973704435743	2.10050424648035
HER17_RS00130	HER17_RS00130	aliphatic sulfonates ABC transporter ATP-binding protein	0.0782612017468395	-0.0782612017468391	0.423892515815208	1.37262970906369	2.48910365388958	1.79447734217396	-0.356740434477245	-0.368660685613103	0.769984539666998	1.79031003758297	1.61438837898164	0.534579975499272	0.618365551445252	-1.29171924122546	-0.196211004272709	0.273939191595653	0.714770279363841	-1.01262125137519	0.447946077587594	-0.973669635176886	-0.43280860514487	0.270580099142217	0.871947393290578	1.19360666436916	3.7815968965327	1.32506959327116	-0.515269408882196	0.497142562056309	-0.0849353440215191	-0.0840588468316161	1.10644191872096	-0.961841923095371	-0.552720091481176	-0.361072191589155	-0.839176538280808	1.41507510578358	-0.217017432409249	1.65177404246373
HER17_RS00135	HER17_RS00135	aliphatic sulfonate ABC transporter permease SsuC	0.204443429148436	-0.204443429148433	-0.334726108571383	-1.16358772290474	-0.724634215064875	-0.110619591355165	-0.00277461194030974	-1.31669356804094	0.711583653224619	0.761780074569053	-0.0320787569542532	-1.37327207083786	-0.22214239383079	0.4896723624688	-0.580127489209477	-1.48041502782267	0.157473217466168	0.55057618958709	-1.29451047410146	-0.0142659107798074	-0.960300679194503	2.12732315555755	-1.41338145193327	1.10416880951451	0.427844650892446	1.18479247472554	0.991287368896629	0.111309993866893	0.309431259952768	-0.950613123725496	1.20213620729885	0.345337903652799	0.483520840950882	1.43808450254692	0.535783188237767	-1.36555300803569	1.90994246337157	0.18508579835024
HER17_RS00140	HER17_RS00140	FMNH2-dependent alkanesulfonate monooxygenase	1.73862204747886	-1.73862204747886	1.38287668907962	0.0467411842395399	0.6167886585467	-0.349653561414076	-1.53336329345068	-0.182902854325386	-0.50839407824736	0.015052460672504	-0.543664309406617	-0.281579299805448	-0.587578438468466	-1.66430405581351	-0.0368216203332536	2.32212792534193	-1.29283757720966	-0.894724664913752	1.62110325683467	0.23228212150159	1.07255265445926	-0.709361977691617	-0.846557091508226	-0.712661411761323	-1.20364779861395	1.88901766455227	-0.623104399285048	1.05434207899558	-0.29650053644896	-0.333576615657568	-1.09739703479515	-1.66409129376354	-0.11194883494257	0.17681070562133	1.46671188810249	-0.833580583344018	0.396481836504455	0.100896961881504
HER17_RS00145	HER17_RS00145	sulfonate ABC transporter substrate-binding protein	-0.265992777276315	0.265992777276319	-1.58079886175722	-0.983824280065014	0.676673481372837	-0.307295655644613	-0.0791400120217342	0.393510424102169	0.857648253308653	1.10956525887729	-0.631187497350478	0.788241398839913	2.3382389702637	0.597574247891969	-0.0665597680097323	-0.188679297748817	1.26575029623465	0.294792120650535	0.897872894827428	1.76013608184999	-1.0830126157162	0.479601647550684	3.34171209152773	1.31966354940457	0.00688292788309	2.15818136540425	1.57696612797768	0.945464674741933	0.37447397224541	1.38855047104061	2.35930023528733	1.01542282125424	1.45912250219242	0.889019378603707	-1.40064495858925	0.435969074088817	-0.484251720145676	0.497157905253693
HER17_RS00150	HER17_RS00150	PTS sugar transporter subunit IIB	-0.442713523457271	0.442713523457274	-0.618304684729381	-0.805115135564786	-0.981692104097444	-0.933190145847428	-2.16464211706009	-0.597576637554715	1.24385947823302	-2.41854267901762	1.70929002648787	-2.33569985849436	0.32056023504879	0.467697721869038	0.736691348736939	2.42625530644781	0.605663399951014	-0.12853784594761	0.102240884129823	-0.410324260057772	2.37252809451407	-0.00884043741740057	-2.49056284557081	-1.11377735216691	0.64851504615429	-1.44911888121268	-1.65603472661714	2.02153400480579	-0.504853745930973	2.45601496985382	-0.907810915884318	-1.23747069573892	-1.79758458281523	-1.61215985020792	1.22341045887769	1.34073220785675	1.00762335991338	-2.59172271432359
HER17_RS00155	HER17_RS00155	PTS sugar transporter subunit IIC	0.767833900875456	-0.767833900875451	-1.24943304033611	-0.860050204361769	-1.88489583739096	-0.69122701655378	-0.666487293509041	-1.00240805909952	1.29000070964477	0.614370209205474	-0.0944117669313959	0.0444214791893394	0.102389438177683	1.46194645231246	-0.255449086042956	-0.445353041562798	0.536489593602006	0.532249207592624	0.527082112763068	-0.135920198904332	-0.148149855691489	-1.30688578756063	-0.939968762088838	-1.82861029973352	0.660805829637612	-0.155501337808341	-0.0937549979931189	1.20959472760809	-1.64250367916644	-2.38036983573562	1.13111075584974	1.1995750220318	-1.41973699564086	-1.55239881633927	-0.234768205531115	-1.72323873659848	1.03173799454103	-1.81661808160159
HER17_RS00160	HER17_RS00160	glycoside hydrolase family 1 protein	0.255606795730721	-0.255606795730717	0.25266076631013	0.257034095738046	0.132406267236644	0.636847896938031	-0.563996966107058	0.139434200829169	0.644981260163521	1.29771803848518	-0.759201859503469	-0.148935687824429	0.649307470269029	0.475803527310365	-0.164540050322334	0.540597470156099	0.512544691376008	0.632281021752281	0.470441415033034	-0.816516143821485	-2.51481771896266	0.592525261536371	4.02780522916506	-1.67889988092159	1.30883724629114	-0.420259699370377	-2.28826101545977	1.22238092677733	-0.508335735745068	2.05234525496964	-0.0478211354386022	1.59857503860957	0.349211447827868	0.622894437411207	-0.430917869333182	0.560725123112326	1.94113337777664	-0.671341553953235
HER17_RS00165	HER17_RS00165	DUF1471 domain-containing protein	1.37582551860382	-1.37582551860382	-1.37855967166111	0.26665182185552	-0.130046372418436	-0.668615309889611	0.527046082178682	-0.920014355780881	-1.01975909610327	-0.0644407336990337	0.965080575388774	0.428267790201887	-0.916584682174756	0.413147176256701	-0.230083044525517	-0.651616706549156	-0.618744793235509	1.14797752286478	1.37021574863812	1.04028198503705	1.91824897050012	-0.752739664085202	-1.20251750012559	-1.69727611620369	1.28251405653819	0.836301384771891	0.0323285405624279	1.50680755735783	-0.111933441077124	1.66966025710953	-0.43485474237429	-0.960193938921184	-0.66091080249767	-1.48458467421118	0.783066992667489	1.3609336589774	-1.72034776353399	0.148290506832475
HER17_RS00170	HER17_RS00170	DUF3748 domain-containing protein	-1.2692879549969	1.2692879549969	0.333594239961226	-0.266888131233307	0.411890471523166	1.01697675774374	0.236238546445154	0.000536195635179332	0.281042019131446	0.641259177723929	-0.87420017329371	0.816485451902666	0.372407797085023	0.966802835679902	-1.27228607586751	0.86746802239702	0.492468095529531	1.05444836130598	0.324637965242632	0.14593716108146	-0.34691985924093	0.214597756054014	0.246195168364186	-2.02971448594789	-0.494733866873757	-0.66398803522509	-0.209867265275059	0.918604149779115	-0.824530686085165	-1.5085128525719	1.0069104357737	0.387707180806818	-0.52126450466993	0.131538513778879	2.26761943720131	-0.116776629044019	2.51317484307745	-0.548066468340095
HER17_RS00175	HER17_RS00175	YceK/YidQ family lipoprotein	0.285044761266368	-0.285044761266366	0.204841108493022	0.523802103911414	0.609205385027802	-0.127559650531333	0.709335930751804	-0.983680929228733	-0.101479711304989	0.0282784684210257	-0.430703676879985	-0.187347751849864	0.505655122060518	-0.201496170045419	0.590567950987494	-0.612835482928257	-0.248370687151045	1.53642194526339	0.180826592712813	-0.822649267371309	-2.52968304034828	0.598706422041228	-1.71239748177573	1.60068580934416	0.0475444974252514	-0.403932270853422	1.57870945569728	0.0703891874502663	1.36402858292276	0.995693778911244	-0.73874731250169	2.64613631824985	-1.86849078981942	-0.414298708105566	1.53175242705301	-0.325600841327358	-0.454816571305125	0.883647422738656
HER17_RS00180	HER17_RS00180	heat shock chaperone IbpA	0.171360371587928	-0.171360371587925	-0.538993610677253	-1.90210374523139	-1.48805680001858	0.125593506165049	0.550626667560408	-1.33956689545396	-0.391614901745456	0.49438976349539	-0.888671265686825	-1.3491729417971	-0.0793538558933763	-1.27839493047449	-1.71646582469676	-0.0799831806691643	-0.482814846579673	-1.11967500506555	-0.191397107313557	0.055336729492647	0.636421549595186	-1.00922348307171	-1.61197312079938	-0.296657014423831	-3.55388816463593	1.77950408264799	-0.0506568941931065	-0.466920393607152	-1.04212743589142	-0.182569121178626	1.89161954111223	-0.939108349300038	-3.24679539918299	-2.90513463495802	2.28361382275744	0.238063043651952	-0.0467649719367243	-0.426031896118557
HER17_RS00185	HER17_RS00185	heat shock chaperone IbpB	-1.73116350012098	1.73116350012098	-1.41686806828055	1.36649260701269	0.599451509140947	1.75506757281882	1.73685570564718	0.42179607080088	-0.524693218411442	-0.313814595841246	1.8319697906971	-0.448059112286165	-0.156222445093197	0.403049442919967	-0.802659927963478	0.0375057631516348	-0.0814853383996172	-0.348399658669493	-1.81933334942842	-1.31331465970942	0.0908947550787359	-1.59726816586343	-1.14842278628918	-1.79840674324341	-2.26811571858262	0.230799368408226	0.719773708204203	0.11881401662888	-0.187933476079837	-2.10409157203902	-1.14950660778177	-0.11173133263294	-2.01455274448279	-2.64464594162938	-1.26186403833473	-0.379187069653171	0.505006428465417	-0.669068626631451
HER17_RS00190	HER17_RS00190	putative transporter	0.354973425742407	-0.354973425742404	-0.352804914068803	-0.830520577200626	-0.0167679094227844	0.901212742630536	0.177375137461652	0.190813352873947	0.931029190921899	-0.207322143424885	-0.0752954247289755	0.670337644037218	-0.675335956755105	0.0793244644824758	0.750883515589795	-0.279561681948586	-0.683092794950617	0.12130275025965	0.323422603532969	-0.606837132075735	2.46733696424785	0.786214077926474	0.847017820707616	0.439850672823107	2.08774409101384	1.07981334331091	0.546987783492538	0.551699478763727	3.67910908492116	1.15046219440522	2.70283029237813	-0.144696506494043	-0.180267477945977	1.35089546939178	0.522668245154666	1.00611048983515	0.575550614095676	1.17985225041415
HER17_RS00195	HER17_RS00195	anion permease	0.0546783018880945	-0.0546783018880907	-0.59833481597557	0.416203948183354	0.576250998674726	0.583473027422187	1.00946986192122	-0.210220238354133	0.956489244940076	-0.382582971496005	0.0688296679716198	0.580672116999388	0.462033256404055	0.201893005369314	0.0185394086378664	0.546581127248526	0.287509649066902	-0.327290953048223	0.499855703289505	0.0694704360218143	-0.00468260180913639	0.181337533594417	0.789595297888451	0.98037331026549	-0.856753131291203	0.207132551476655	-0.141567270655145	-0.273022389656539	-2.31709383319318	1.04167875092595	2.92525029929849	2.06027536774623	0.806349747061013	0.896287608502916	2.12490400360319	1.32345833963965	2.16885174998983	-2.48822399328995
HER17_RS00200	HER17_RS00200	two-component system sensor histidine kinase DcuS	0.180795624202584	-0.18079562420258	-0.0298496705033156	-0.182334222357412	-0.0328967596077052	0.0467842880936497	-0.708368519649916	0.303639202503445	1.71253230582241	-0.437071521704405	-0.646532259203017	0.456967216528965	0.194361133269835	-0.00931882840168116	1.42472535425726	0.920444922663658	0.945371884181895	0.616552492314791	0.233909528742701	1.30837734910462	1.52530642450503	-1.33354757784965	-1.66703994077572	-1.57186917121707	0.156722441837233	-1.20451691095618	-0.566612579038393	0.654363637209967	1.8125238521914	-0.676664621654332	0.936789768524871	-0.758392131558915	-0.0656441824148487	1.82136185655295	0.552734622484852	-0.842879629924231	1.21670416681158	1.31848714995196
