locusId	sysName	desc	setATCH249 Time0	setATCH250 Time0	setATCH251 LB	setATCH252 LB	setATCH253 LB	setATCH254 LB	setATCH255 LB	setATCH256 LB	setATCH257 PDB	setATCH258 PDB	setATCH259 PDB	setATCH260 PDB	setATCH261 PDB	setATCH262 PDB	setATCH263 M9	setATCH264 M9	setATCH265 M9	setATCH266 M9	setATCH267 M9	setATCH268 M9	setATCH269 Atlantic	setATCH270 Atlantic	setATCH271 Atlantic	setATCH272 Atlantic	setATCH273 Atlantic	setATCH274 Atlantic	setATCH275 Norland	setATCH276 Norland	setATCH277 Norland	setATCH278 Norland	setATCH279 Norland	setATCH280 Norland	setATCH281 Upstate	setATCH282 Upstate	setATCH283 Upstate	setATCH284 Upstate	setATCH285 Upstate	setATCH286 Upstate
HER17_RS00075	HER17_RS00075	hypothetical protein	-0.26715305963896	0.267153059638959	0.164008406011167	0.379531121334514	0.261245001777676	0.350590173880884	0.330363103484245	0.137153303584301	0.0816259997908985	0.167138892385887	0.166364519702182	0.336030470067933	0.137784977050742	0.590402665522031	0.146946436910859	0.377423675218352	0.270110673663643	0.0745117670004225	0.543625971512617	0.190595314150427	0.0162703679847662	0.269852662281834	-0.384967159461498	0.0568566805163515	0.625672850100484	-0.219455969967395	0.0984957082434328	-0.0505699208524049	-0.291075540273544	0.62401147012498	0.25254127537282	0.622649347559007	0.486040379356327	0.445411385533801	-0.381421562849317	-0.53970883118337	0.86462594940319	0.316702574534894
HER17_RS00080	HER17_RS00080	DUF1311 domain-containing protein	0.176293267317417	-0.176293267317417	-0.0415833562663772	-0.0845555455031313	-0.0763093241660537	0.0664521773031905	0.582510599031126	0.0129345110689971	-0.176149774604361	-0.150888733039809	-0.662817728627624	-0.603352739390397	0.394955196563048	-0.414237197497879	0.177329337987247	-0.374562300475376	0.102923932371553	0.0268227999088255	-0.469747780922233	0.919735927984919	-0.503307175155646	0.651820417251573	-0.302599423246954	0.808494552686347	0.546817719894349	-0.63975150229475	0.204895931649927	0.833228202438551	-0.74880985310425	0.811802050300871	0.0124901121109944	-0.846000700391161	-0.493070404912402	-0.592058335288177	0.770584851680912	0.503456205991079	0.529192996432034	0.485838427070654
HER17_RS00085	HER17_RS00085	LysR family transcriptional regulator	-0.0400546065270453	0.0400546065270453	-0.343443082111862	-0.152730220796058	-0.243286199799324	0.125618444908207	-0.185688466175085	-0.44512376506578	0.103836656775406	-0.00892877985919938	0.128070800571201	-0.132133564016396	-0.142954134553593	0.240853996256173	-0.134082080971508	-0.0856887937515001	-0.24248907505263	-0.0850508556996212	-0.000837135771916797	-0.00488452895683178	0.0142048243282424	-0.0759471534624758	0.536189216142696	0.441358587792692	0.659986836611598	0.313210250167974	-0.0293745187499292	0.108454030494793	0.12097925166242	-0.122232928682107	-0.133698531267629	-0.444433530766945	-0.840991840032712	-0.614907116365674	0.973958727308254	0.268515245895081	-0.025565771640331	-0.242687589965884
HER17_RS00090	HER17_RS00090	ABC transporter substrate-binding protein	-0.0953977998949284	0.0953977998949284	0.112763892394568	0.0542746750397427	-0.0483655323091472	0.0939981827550447	-0.00556091930696812	0.192301885772615	0.190867248554918	-0.0673660307504713	0.0137483828239465	-0.0378197095652253	-0.0304183264265048	-0.0423592812661957	0.107386871028483	0.011167388259242	-0.0145409971250574	0.0454149595769047	-0.0428175478018946	-0.0473561017909732	-0.238147166563702	0.162815213146777	-0.0576045374693253	0.0926826257558941	0.107947683053573	-0.177087700471886	0.181913066165318	-0.264855725717339	0.0404478249817073	-0.0931566657797092	0.385596615430006	0.538026033880957	-0.139303758645191	-0.0268206448877195	0.589151297652399	0.411014605904657	0.301740952183207	-0.223857091252092
HER17_RS00095	HER17_RS00095	dihydrodipicolinate synthase family protein	-0.0701206350418383	0.0701206350418383	0.13836254992123	-0.144544388738966	-0.0409312491073508	-0.172743362017212	-0.00167598010064651	0.0350531065686279	0.152021315965886	-0.2188810085195	0.0512558458251101	-0.228502772783102	0.0458367723682425	0.170375553136741	0.150013139359165	-0.154496056611644	0.115915855781981	-0.0428121569419582	-0.0135990626460096	0.252761522628654	0.134351796827596	-0.314287841139362	0.148979948260804	0.418075567258801	-0.299249768030909	0.0982643347384791	0.564234696152962	0.0269964747700802	-0.290894112610055	-0.271147692853583	0.0469852160456603	0.341200048562466	0.44970150218657	0.393938666805837	-0.32788714029868	0.00711543093781297	-0.350955904723759	-0.0922763137761757
HER17_RS00100	HER17_RS00100	nucleoside hydrolase	-0.101719664230542	0.101719664230542	-0.0407416180494966	0.128321016476626	-0.0462583908835983	-0.0449736627941932	0.121229552109524	-0.205593035051511	-0.10164065881906	-0.187199211021684	-0.00593640368163151	0.116621441867984	-0.091113064316136	0.414826347483991	-0.517160414540753	-0.0129289100541645	-0.015937089251274	-0.0159182201902099	-0.0804824149704042	0.0456573131006552	-0.390513636587937	-0.0426257732540103	-0.273518686096683	-0.14670543287465	-0.16394636564467	0.420984790295934	0.831867350442602	0.248479042169138	0.189889868099657	0.0617453658818181	0.326676723092449	0.0973127503023161	0.374905000978385	0.352695334799603	0.116555477058017	0.173423601206615	0.293410882153127	0.140944382769149
HER17_RS00105	HER17_RS00105	nucleoside hydrolase	0.0193095308907075	-0.0193095308907075	-0.153036291947144	0.324990575356363	-0.0559160032484793	-0.0499795449268867	-0.0784844819375561	0.051022859300158	-0.117049184178561	-0.0361613242088489	0.0607814370209785	0.46391136185812	-0.0214880171699834	0.129458918356902	-0.00759191259464709	-0.0719160001465533	-0.278831342069991	-0.0663869547103633	0.371255782461813	0.39030246778401	-0.391270067823582	0.237589583158246	0.240496872234761	0.450006990904228	0.460638326419238	0.702091031317237	0.0537192845451029	0.193589573501776	-0.193893448770848	-0.0133485834587748	0.837155617554718	-0.116040466064197	-0.427678505105417	-0.283098008261782	0.23356403774101	0.530176587016703	0.479640782012091	0.764846982804883
HER17_RS00110	HER17_RS00110	ABC transporter permease	-0.0866924904167555	0.0866924904167555	0.133518338110827	-0.184184517096803	0.0334186806432055	-0.314730819932137	-0.0103091010915426	0.027442790475265	0.292331009042822	0.214998007302375	0.127452149856828	0.149181659985297	0.155384603636605	0.307129604393322	0.292032559365203	0.13153413302273	0.0307361158748007	0.0893436167523274	0.0557593111040422	0.0485465917259131	0.147387601929967	-3.41627557411961e-05	0.610084814201012	0.23002509518744	-0.256124971143276	0.0492787103519905	0.98053799778496	-0.00769917919473118	-0.0842053332475894	0.193316721701284	-0.0455166171440546	0.00594424349429357	-0.505787167993945	-0.441617679055402	0.53468995929163	0.155311507586258	-0.319372590996466	-0.0768705520223745
HER17_RS00115	HER17_RS00115	ABC transporter permease	0.108649537120036	-0.108649537120036	0.398511560305736	0.207505889671504	0.124267796097199	0.204929127568697	0.181377573888663	0.243963262132574	0.245395143094723	0.288312766194649	0.296598884448584	0.194779598375545	0.0848182910648878	0.145622287609094	0.577483130384618	0.318991986621895	0.000164178965076145	0.31726067582765	0.391302439005828	0.226761323696841	0.0575177255091379	-0.280783721838832	-0.0274826036994529	-0.0198354828131633	-0.287669067120965	-0.0193762704439888	-0.379195682017486	0.101867331275296	-0.208809371899487	0.345345149425518	0.157036233272315	0.925065939405471	0.00721049100857485	-0.0301355203945277	-0.153102176402965	0.143108836398802	-0.351055821973545	-0.250364244551556
HER17_RS00120	HER17_RS00120	ABC transporter ATP-binding protein	-0.0397802647764116	0.0397802647764116	0.151930021144812	0.124981792400683	0.1383877468606	-0.0825164435419865	-0.25481400775261	-0.0216689462374435	0.110729836839931	-0.0430597407871881	0.125252968045686	-0.0869007017117285	0.111019522393782	-0.248634345170906	-0.0930361692482136	0.265824293644645	0.277074135002065	-0.0287472048406696	-0.247689872157885	-0.0458683350579403	-0.269885055956949	0.148482828618587	-0.450579439303057	-0.395977872830996	-0.211879801400657	0.117579112737307	0.2343061012901	-0.116903788958309	0.298056287601188	0.529006317354186	-0.0900594689889802	0.380618562412722	0.104255007248542	0.266547484662283	0.221169252878346	0.301756694050518	-0.368801562623383	-0.153748809218087
HER17_RS00125	HER17_RS00125	DUF1471 domain-containing protein	0.346446918112193	-0.346446918112194	-0.616891990356133	-0.160462693023443	0.000216114785708044	0.229694924535137	-0.278834402760534	0.218680248702748	0.349377675631483	-0.348648985177697	-0.319880124166513	0.0367934375750225	-0.0264472313784681	0.422178475747317	0.0246043192844321	0.31653684057461	0.428134740729547	0.141494878251717	-0.148940403022755	0.0143246916296138	-0.85333913147415	-0.146600065223161	-0.853992510682784	-0.69130215345315	-0.75882807451685	-0.806231006482229	-0.043117980723157	0.251553163743796	1.49840378456435	-0.148373850870482	-0.241576540373331	-0.515290403996913	-0.336815636265196	-0.395217890656731	-0.126651058190136	-0.253605654089511	-0.761476057531894	0.587862193179459
HER17_RS00130	HER17_RS00130	aliphatic sulfonates ABC transporter ATP-binding protein	0.0220178866157045	-0.0220178866157045	0.132253120639219	0.357492411498803	0.715612203730104	0.476711690661825	-0.12985144658764	-0.0905450921728008	0.247357252468813	0.549424136393536	0.395339802947645	0.174062618881953	0.224261257535918	-0.399898528616962	-0.0540712761118354	0.0753927448779115	0.189187672426741	-0.301053763044075	0.127564355168941	-0.286352808988376	-0.192003361053581	0.0888441177661985	0.291604808464935	0.639826179936645	1.28300684513034	0.555210070552696	-0.205027711044992	0.22501344522986	-0.0360362112152401	-0.0415033989998088	0.451567164797982	-0.379642430366435	-0.191828180229374	-0.127252343152088	-0.342329338931691	0.810117079519081	-0.0828367174875559	0.498142908458448
HER17_RS00135	HER17_RS00135	aliphatic sulfonate ABC transporter permease SsuC	0.0395061115080747	-0.0395061115080748	-0.0657887199814078	-0.222750501928261	-0.158928134703063	-0.0294670040797214	0.00234017367399542	-0.257937322962919	0.129881026928122	0.173013979770259	-0.0087302387199758	-0.326389683174067	-0.0597128839097971	0.112559731035848	-0.121781924587906	-0.29169136193572	0.0299647648713224	0.112707935901762	-0.26601022099491	-0.00285864230488864	-0.28390057712983	0.456787686363037	-0.34120718998725	0.414427027925321	0.099225130543914	0.440408047141523	0.318082824200112	0.0372429769142184	0.0737325034073111	-0.254982463481322	0.303958215363993	0.10241568007261	0.13296637660637	0.405818213745005	0.230346757783302	-0.322382907170704	0.649041688467023	0.0578211665245183
HER17_RS00140	HER17_RS00140	FMNH2-dependent alkanesulfonate monooxygenase	0.59982948107336	-0.59982948107336	0.417399257864574	0.0150556531469062	0.194058254737796	-0.138641531643364	-0.583242805955242	-0.0470395838625428	-0.21640298837664	0.00732523239218685	-0.168139739184259	-0.0965101619066875	-0.203128787858507	-0.536491711690246	-0.0113729180182032	0.637144635546403	-0.44773161114027	-0.305878547668869	0.465501280148033	0.0706314382047861	0.494226116597559	-0.326565160963847	-0.3771862012056	-0.322205292844094	-0.485479366128682	0.9731009117851	-0.248535822044029	0.483580450326073	-0.14244659677517	-0.151392698599649	-0.635927418965076	-0.909927506434264	-0.0387836735953131	0.0737271488325286	0.906329637624423	-0.373432848277557	0.223288932603153	0.0498366618197628
HER17_RS00145	HER17_RS00145	sulfonate ABC transporter substrate-binding protein	-0.0485268970926907	0.0485268970926907	-0.288420046695998	-0.166524706456356	0.112512728173918	-0.0620422453452893	-0.0113305605466261	0.0776341452719314	0.133779463921558	0.224157539545076	-0.110511416750076	0.128320042718256	0.359230963359615	0.105816949250199	-0.0113551371335328	-0.0298327384165114	0.204699805194459	0.048597255444732	0.14802448301904	0.281781834557224	-0.263777483981568	0.114905403056738	0.908179107336664	0.37308893582761	0.0020992202418233	0.608745432299031	0.404217367414183	0.235284251357648	0.0762385482804264	0.246281787395781	0.505011143271438	0.212025621490669	0.41195252265378	0.280276100314304	-0.312377580979633	0.128966883219582	-0.0998696139218103	0.102451164672882
HER17_RS00150	HER17_RS00150	PTS sugar transporter subunit IIB	-0.0836170714858652	0.0836170714858652	-0.113897087006098	-0.141384358750291	-0.1899667819977	-0.18401000564143	-0.445330049749915	-0.0933022794460538	0.222026088595471	-0.45573790563321	0.323387354279234	-0.475669128493613	0.0518950109091161	0.0917858389553303	0.127828951813346	0.396505694405146	0.103184648033236	-0.0231719528972432	0.0201477173592957	-0.076222063584823	0.634100169532502	-0.0142849656252739	-0.679174428304666	-0.26212291221879	0.13662318298247	-0.299407736450027	-0.354773895164907	0.767115941200784	-0.118983316192669	0.460227816262702	-0.234735192838412	-0.274067423644317	-0.465750370606825	-0.326039305320253	0.487058774642292	0.326481021887459	0.292015939707798	-0.603228822314627
HER17_RS00155	HER17_RS00155	PTS sugar transporter subunit IIC	0.107996657391069	-0.107996657391069	-0.178770970874312	-0.117137873685252	-0.282298211187428	-0.106109785735879	-0.0944227533631685	-0.126090914395248	0.174747472125955	0.082744627408264	-0.0138414348224932	0.00123500405699883	0.00871589985771837	0.209775648156561	-0.0349320965372906	-0.0592743112842662	0.0744480134700638	0.0720250984208888	0.0735270146802594	-0.0186072452248134	-0.045719128879588	-0.231826370168107	-0.157046309450188	-0.318112621287225	0.107402332902824	-0.0200075182585786	-0.0146045418630658	0.269306568661731	-0.285371483500824	-0.396977524033753	0.180080738667843	0.200976426173695	-0.233445091671221	-0.253537378349393	-0.0232397494105063	-0.261111218437076	0.167073111788345	-0.28487029036106
HER17_RS00160	HER17_RS00160	glycoside hydrolase family 1 protein	0.0244408919611977	-0.0244408919611977	0.0271851069900522	0.0280933785656674	0.021795089379238	0.0812590155864998	-0.062053626261372	0.0244813241110724	0.0691811122087469	0.15297949828057	-0.0944745418896006	-0.0189060022910488	0.0809892769305169	0.0487568744204705	-0.027616561555202	0.0663882886415825	0.067029376207181	0.0818700985488374	0.0696225883994006	-0.101915214745135	-0.404825636058033	0.0784855231190322	0.720727051263404	-0.254195156771438	0.186039882372729	-0.0517905420162375	-0.319252718414786	0.187610037381319	-0.0553370815250398	0.270101833047607	-0.0112768367614708	0.234752259568417	0.0349583096926822	0.0759506744849883	-0.062998783215034	0.0999005897101768	0.350307442412557	-0.112434324348838
HER17_RS00165	HER17_RS00165	DUF1471 domain-containing protein	0.255281009283896	-0.255281009283896	-0.262926731107282	0.0461264161935069	-0.0286729875562981	-0.144241654224587	0.0996335552802015	-0.153126157978635	-0.217288450806277	-0.0102580611727909	0.181253251123077	0.0742974249944581	-0.180714243297201	0.079659293954267	-0.040295887259638	-0.11416311831026	-0.10801287956321	0.209621203204361	0.23277608919883	0.184604872673731	0.965489920773672	-0.183242812729158	-0.276428709582202	-0.414207383456767	0.346406967909237	0.340479514401729	0.0064740725105874	0.461998958928896	-0.027650554490803	0.432002890658012	-0.10820881081336	-0.239966661407952	-0.143920794079344	-0.36465105400956	0.266688069045733	0.342533769808313	-0.41910367126046	0.0410836363542628
HER17_RS00170	HER17_RS00170	DUF3748 domain-containing protein	-0.200666594285154	0.200666594285154	0.0508663048453903	-0.0387440819378682	0.0597767212094114	0.147963726795586	0.0400518879081884	0.0129189624695465	0.0309270917836295	0.0972906489120977	-0.138750264544936	0.122735427479265	0.0505170124148668	0.15340782345441	-0.194857398096207	0.129068456461766	0.0727104901631324	0.155229908581719	0.0502838323233061	0.021648507283494	-0.0832540192449658	0.0296198516926678	0.0412494768939571	-0.410428260183379	-0.0778934656648367	-0.114620047781324	-0.0361329584615617	0.201443120784697	-0.156844762730244	-0.278649075030497	0.185877977032797	0.0633091247254709	-0.089600142981872	0.0372245756550169	0.59908266843643	-0.0173164992100521	0.62173468115678	-0.0958490234973355
HER17_RS00175	HER17_RS00175	YceK/YidQ family lipoprotein	0.0867546929876641	-0.0867546929876641	0.0702458580074248	0.0632124051566989	0.0732589916104673	-0.0863069446894893	0.0870421431201318	-0.179318436791228	-0.00690658369342056	0.0261637422100739	-0.0917487853196567	-0.0659470922156942	0.0344814973216285	-0.0383055290112599	0.121606156688081	-0.0813134905536217	-0.0393872038652348	0.309467885864236	0.0327692718281611	-0.139439454497475	-0.779002985725224	0.133339374001479	-0.444245809172853	0.659540559045233	0.0639200832163871	-0.0332934493734802	0.401099824885928	0.0517164745354921	0.388418834642356	0.550645056872041	-0.161555851868748	0.648455543652275	-0.441737443168079	-0.0473359054626799	0.50060257087949	-0.100949673739065	-0.0955823098360202	0.202801858406506
HER17_RS00180	HER17_RS00180	heat shock chaperone IbpA	0.0241657828036098	-0.0241657828036098	-0.0812557630030406	-0.278250437996913	-0.233571900289669	0.0116439065201983	0.0860264139570761	-0.1996717310856	-0.0647309652205557	0.0778123600058848	-0.135888099913114	-0.213907476013783	-0.0178333941679643	-0.213458646823496	-0.25301999464317	-0.0103482197878699	-0.0681399266483982	-0.169019462879641	-0.0249511796455231	0.00787693539702383	0.158062985380771	-0.194933223641182	-0.30196474637709	-0.0687019590602906	-0.617731298260068	0.365214483115914	-0.00934644328384548	-0.103346206937748	-0.210434724723676	-0.0414474341685458	0.331857682434865	-0.166382038190511	-0.539388177986144	-0.480729601216402	0.616438107734162	0.0577730599854089	-0.00876821935074368	-0.0895924138519608
HER17_RS00185	HER17_RS00185	heat shock chaperone IbpB	-0.578476273738928	0.578476273738928	-0.509692203771976	0.376283142487065	0.181192534433517	0.506243791167032	0.507526430864995	0.136230592866519	-0.19079639160412	-0.143295406407683	0.760948291501891	-0.146538130229018	-0.0592461895882377	0.113154325048376	-0.256009732922603	0.0127581511346215	-0.0238111635623075	-0.138719108230341	-0.631726643168663	-0.442181306114893	0.0445287718091469	-0.799412779438722	-0.545569165461979	-0.982964250334051	-1.03413309546758	0.0947588687810554	0.246935893945172	0.0619292732462373	-0.0809761925546026	-1.0488278313634	-0.568638891639335	-0.046956714511373	-0.88964476735642	-1.35175677499826	-0.585611998258451	-0.152310986065871	0.234992364131215	-0.266526593255887
HER17_RS00190	HER17_RS00190	putative transporter	0.0111455319687192	-0.0111455319687192	-0.0270092636474022	-0.106173441553922	0.0333381753973312	0.124555073659499	0.0159443973283833	0.0275380482581138	0.137975408189572	-0.00669827908658727	0.00957708413426306	0.118058200680232	-0.0528007662332932	0.0130092793786194	0.0910290536387754	-0.0400667962836192	-0.0841307465687955	0.0181912555823078	0.0748020489409718	-0.0783277142732186	0.611791588545284	0.223725550200524	0.262637568100952	0.276613713805482	0.438062936870671	0.18275041085146	0.0638235830801319	0.100652069515034	0.806292967366864	0.178062704162539	0.518565409591857	0.00902642338741133	-0.0698935109581988	0.269899484286416	0.129625171616008	0.258162128475768	0.0713517638869074	0.251195979176054
HER17_RS00195	HER17_RS00195	anion permease	0.0312145559391298	-0.0312145559391297	-0.0740502090233439	0.0585325071608573	0.0804573151801959	0.0794779776304215	0.168419126666405	-0.0225013208640485	0.101238307295359	-0.0425685853611667	0.0162457363260512	0.078833341978138	0.0695398283642747	0.0204394654043156	0.0121648223348332	0.0429065072813146	0.032788402178219	-0.034019335464331	0.0806128476073535	0.0201458875560452	-0.00273600027686394	0.0143385339989086	0.162177216380835	0.167382315900321	-0.13801007440299	0.0342199668919756	-0.033533920528928	-0.0552932000502269	-0.391970135276999	0.145567876254602	0.467074293348564	0.410441295759397	0.155224909894493	0.165828335752926	0.509603074737291	0.199431048659268	0.387303895075372	-0.385504531544453
