"locusId","sysName","desc","name","short","lrn","t"
"DZA65_RS00735","DZA65_RS00735","orotate phosphoribosyltransferase","setATCH180","Norland",-1.45447726789809,-5.55040101378376
"DZA65_RS00735","DZA65_RS00735","orotate phosphoribosyltransferase","setATCH178","Norland",-1.73206012222543,-6.90369872554637
"DZA65_RS00735","DZA65_RS00735","orotate phosphoribosyltransferase","setATCH246","M9",-2.65955504707882,-8.99161032157253
"DZA65_RS00795","DZA65_RS00795","glycosyltransferase family 9 protein","setATCH188","Upstate",-1.26080792088011,-5.33881006853203
"DZA65_RS00795","DZA65_RS00795","glycosyltransferase family 9 protein","setATCH184","Upstate",-1.20343062064334,-5.5857962087096
"DZA65_RS00795","DZA65_RS00795","glycosyltransferase family 9 protein","setATCH181","Norland",-1.17631831290574,-5.52863095760058
"DZA65_RS00795","DZA65_RS00795","glycosyltransferase family 9 protein","setATCH183","Upstate",-1.41757078099389,-6.72040867630274
"DZA65_RS00795","DZA65_RS00795","glycosyltransferase family 9 protein","setATCH175","Atlantic",-1.63024244672686,-6.49078650102163
"DZA65_RS00795","DZA65_RS00795","glycosyltransferase family 9 protein","setATCH172","Atlantic",-1.43084396888427,-5.6037087036903
"DZA65_RS00795","DZA65_RS00795","glycosyltransferase family 9 protein","setATCH177","Norland",-1.1255002746341,-5.34923261187704
"DZA65_RS00795","DZA65_RS00795","glycosyltransferase family 9 protein","setATCH176","Atlantic",-1.96440590426779,-8.06768240127424
"DZA65_RS00795","DZA65_RS00795","glycosyltransferase family 9 protein","setATCH187","Upstate",-1.70478378333156,-7.21599113882073
"DZA65_RS00795","DZA65_RS00795","glycosyltransferase family 9 protein","setATCH178","Norland",-1.08196001210028,-5.59590889543814
"DZA65_RS00795","DZA65_RS00795","glycosyltransferase family 9 protein","setATCH182","Norland",-1.48415176666192,-7.23898472072821
"DZA65_RS00795","DZA65_RS00795","glycosyltransferase family 9 protein","setATCH173","Atlantic",-1.01536649003561,-4.06476621138021
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH176","Atlantic",-3.56006287949009,-4.85260838000006
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH132","M9",-2.99871915813869,-6.47556254169866
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH115","LB",-2.29045029645558,-5.67445134469649
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH178","Norland",-2.18772373201163,-4.15436859667457
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH113","LB",-2.93845148022119,-4.46770836710291
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH245","PDB",-2.40043518052106,-4.05008641583326
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH170","PDB",-3.28194721884654,-6.32032493150274
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH248","M9",-3.05294151467852,-7.28398613521082
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH131","M9",-2.19032717411884,-5.09787546589178
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH175","Atlantic",-2.8513203078502,-4.59159050993791
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH179","Norland",-2.2034376433208,-6.56962548928762
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH133","M9",-3.22320686142712,-6.47796833388028
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH172","Atlantic",-3.12365559006229,-6.27502631925912
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH181","Norland",-2.78820900834906,-4.11617167075888
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH177","Norland",-3.02275112944261,-6.26193764489805
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH174","Atlantic",-2.89000690507579,-6.07889452252502
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH246","M9",-2.14425331477131,-4.40080069738385
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH182","Norland",-3.85814354546806,-4.57338690337754
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH168","PDB",-3.14502023810116,-6.26321605092978
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH187","Upstate",-3.53621410203744,-5.3667919909648
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH242","LB",-1.42033201762645,-5.22232984081829
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH114","LB",-2.96200212334024,-6.70517376295368
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH180","Norland",-3.01342716286472,-6.01163461069985
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH171","Atlantic",-1.97257642936261,-4.79618003855844
"DZA65_RS00800","DZA65_RS00800","O-antigen ligase family protein","setATCH243","PDB",-3.28141987051911,-5.45044256853627
"DZA65_RS00835","DZA65_RS00835","murein hydrolase activator EnvC","setATCH176","Atlantic",-1.09523404796028,-5.66706387069785
"DZA65_RS00835","DZA65_RS00835","murein hydrolase activator EnvC","setATCH131","M9",1.77588639235293,10.9133177070713
"DZA65_RS00835","DZA65_RS00835","murein hydrolase activator EnvC","setATCH185","Upstate",-1.11951926257091,-4.8394379678933
"DZA65_RS00835","DZA65_RS00835","murein hydrolase activator EnvC","setATCH132","M9",1.38130791808482,8.24649089126275
"DZA65_RS00840","DZA65_RS00840","rhodanese-like domain-containing protein","setATCH176","Atlantic",-1.2831882438586,-4.18902317154434
"DZA65_RS00870","DZA65_RS00870","HTH-type transcriptional regulator MetR","setATCH132","M9",-1.8476417497011,-8.48372650721607
"DZA65_RS00870","DZA65_RS00870","HTH-type transcriptional regulator MetR","setATCH133","M9",-1.63044168559007,-8.15036811567591
"DZA65_RS00870","DZA65_RS00870","HTH-type transcriptional regulator MetR","setATCH247","M9",-1.28304935839529,-6.73869464734043
"DZA65_RS00870","DZA65_RS00870","HTH-type transcriptional regulator MetR","setATCH131","M9",-1.52464057485477,-7.70973068554337
"DZA65_RS00870","DZA65_RS00870","HTH-type transcriptional regulator MetR","setATCH248","M9",-1.25467487508584,-8.16762167563197
"DZA65_RS00870","DZA65_RS00870","HTH-type transcriptional regulator MetR","setATCH246","M9",-1.44818636787183,-8.05142452163379
"DZA65_RS00895","DZA65_RS00895","phosphoenolpyruvate carboxylase","setATCH131","M9",-2.17633112242342,-12.2667819977594
"DZA65_RS00895","DZA65_RS00895","phosphoenolpyruvate carboxylase","setATCH248","M9",-2.32432785796112,-14.6261373773116
"DZA65_RS00895","DZA65_RS00895","phosphoenolpyruvate carboxylase","setATCH247","M9",-2.12143605185912,-12.8875452155438
"DZA65_RS00895","DZA65_RS00895","phosphoenolpyruvate carboxylase","setATCH133","M9",-2.28191823429251,-13.4721273540035
"DZA65_RS00895","DZA65_RS00895","phosphoenolpyruvate carboxylase","setATCH132","M9",-2.20555268843064,-13.8564428082625
"DZA65_RS00895","DZA65_RS00895","phosphoenolpyruvate carboxylase","setATCH246","M9",-2.22497921432129,-13.1286788232132
"DZA65_RS00900","DZA65_RS00900","ATP-binding cassette domain-containing protein","setATCH183","Upstate",-1.25866906290442,-4.69817216204698
"DZA65_RS00930","DZA65_RS00930","acetylornithine deacetylase","setATCH132","M9",-1.31473263018159,-7.63152702907219
"DZA65_RS00930","DZA65_RS00930","acetylornithine deacetylase","setATCH133","M9",-1.55956851942189,-9.6827261799817
"DZA65_RS00930","DZA65_RS00930","acetylornithine deacetylase","setATCH131","M9",-1.13371319551715,-7.09237374354594
"DZA65_RS00930","DZA65_RS00930","acetylornithine deacetylase","setATCH247","M9",-1.9646408563894,-10.3720762560895
"DZA65_RS00930","DZA65_RS00930","acetylornithine deacetylase","setATCH246","M9",-1.79900076738747,-10.1439497841142
"DZA65_RS00930","DZA65_RS00930","acetylornithine deacetylase","setATCH248","M9",-1.72558757080501,-9.62046001976964
"DZA65_RS00935","DZA65_RS00935","N-acetyl-gamma-glutamyl-phosphate reductase","setATCH246","M9",-2.41916585248546,-12.5147599505921
"DZA65_RS00935","DZA65_RS00935","N-acetyl-gamma-glutamyl-phosphate reductase","setATCH248","M9",-2.22667372969901,-11.8000575672722
"DZA65_RS00935","DZA65_RS00935","N-acetyl-gamma-glutamyl-phosphate reductase","setATCH132","M9",-2.52658617682772,-11.1144531279213
"DZA65_RS00935","DZA65_RS00935","N-acetyl-gamma-glutamyl-phosphate reductase","setATCH133","M9",-2.60276876383962,-11.172989414227
"DZA65_RS00935","DZA65_RS00935","N-acetyl-gamma-glutamyl-phosphate reductase","setATCH131","M9",-2.12151849451358,-9.87310112390304
"DZA65_RS00935","DZA65_RS00935","N-acetyl-gamma-glutamyl-phosphate reductase","setATCH247","M9",-2.00510121451748,-10.3514314989438
"DZA65_RS00940","DZA65_RS00940","acetylglutamate kinase","setATCH132","M9",-1.94125291499739,-7.34515306523425
"DZA65_RS00940","DZA65_RS00940","acetylglutamate kinase","setATCH248","M9",-2.68525670756166,-9.58337625510719
"DZA65_RS00940","DZA65_RS00940","acetylglutamate kinase","setATCH247","M9",-2.43607515073281,-8.44789174001361
"DZA65_RS00940","DZA65_RS00940","acetylglutamate kinase","setATCH131","M9",-2.17211203272666,-7.30311500896544
"DZA65_RS00940","DZA65_RS00940","acetylglutamate kinase","setATCH133","M9",-1.97703023860469,-6.66952898778878
"DZA65_RS00940","DZA65_RS00940","acetylglutamate kinase","setATCH246","M9",-2.33514138300736,-9.37923292929961
"DZA65_RS00945","DZA65_RS00945","argininosuccinate lyase","setATCH131","M9",-2.11881463796365,-12.1703728556283
"DZA65_RS00945","DZA65_RS00945","argininosuccinate lyase","setATCH132","M9",-2.05394519142319,-10.7918040326913
"DZA65_RS00945","DZA65_RS00945","argininosuccinate lyase","setATCH248","M9",-2.28857615927014,-10.890494480282
"DZA65_RS00945","DZA65_RS00945","argininosuccinate lyase","setATCH247","M9",-2.37960793804662,-11.3564607650411
"DZA65_RS00945","DZA65_RS00945","argininosuccinate lyase","setATCH246","M9",-2.3046737112351,-11.7231817971877
"DZA65_RS00945","DZA65_RS00945","argininosuccinate lyase","setATCH133","M9",-2.42334203436459,-12.0496836368229
"DZA65_RS00980","DZA65_RS00980","Sec-independent protein translocase subunit TatC","setATCH132","M9",1.04763800420635,7.27578022726381
"DZA65_RS00995","DZA65_RS00995","transcription/translation regulatory transformer protein RfaH","setATCH132","M9",1.52837109465443,12.5104970007597
"DZA65_RS00995","DZA65_RS00995","transcription/translation regulatory transformer protein RfaH","setATCH169","PDB",1.43115822589777,10.8911827730041
"DZA65_RS00995","DZA65_RS00995","transcription/translation regulatory transformer protein RfaH","setATCH168","PDB",1.4685228977892,11.7061801429787
"DZA65_RS00995","DZA65_RS00995","transcription/translation regulatory transformer protein RfaH","setATCH133","M9",1.49461247402095,11.6598241692037
"DZA65_RS00995","DZA65_RS00995","transcription/translation regulatory transformer protein RfaH","setATCH170","PDB",1.44439881751692,11.2775420470958
"DZA65_RS00995","DZA65_RS00995","transcription/translation regulatory transformer protein RfaH","setATCH131","M9",1.68695641859485,13.0996093139871
"DZA65_RS01005","DZA65_RS01005","NAD(P)H-flavin reductase","setATCH131","M9",-1.5163984303251,-4.23169827226523
"DZA65_RS01005","DZA65_RS01005","NAD(P)H-flavin reductase","setATCH114","LB",-1.816493574864,-5.52699835713422
"DZA65_RS01005","DZA65_RS01005","NAD(P)H-flavin reductase","setATCH115","LB",-1.72130617751585,-4.64770212794008
"DZA65_RS01005","DZA65_RS01005","NAD(P)H-flavin reductase","setATCH242","LB",-2.00835394456312,-4.54405525309576
"DZA65_RS01050","DZA65_RS01050","Trk system potassium transporter TrkH","setATCH132","M9",-1.40002798718388,-8.58777809687715
"DZA65_RS01050","DZA65_RS01050","Trk system potassium transporter TrkH","setATCH131","M9",-1.30602061650053,-7.92135820041734
"DZA65_RS01050","DZA65_RS01050","Trk system potassium transporter TrkH","setATCH133","M9",-1.1806256073964,-7.34613428719785
"DZA65_RS01170","DZA65_RS01170","DUF1176 domain-containing protein","setATCH179","Norland",1.11550727531145,7.77997702584626
"DZA65_RS01210","DZA65_RS01210","thiamine phosphate synthase","setATCH248","M9",-1.06689123063319,-7.28872998929053
"DZA65_RS01215","DZA65_RS01215","phosphomethylpyrimidine synthase ThiC","setATCH248","M9",-1.09692936260974,-8.91442197274322
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH132","M9",-2.26001283951727,-11.4680718302991
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH178","Norland",-1.44945788539696,-8.20608535550838
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH248","M9",-2.12406073803148,-11.2921074498139
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH247","M9",-1.9063547893932,-10.4700305217304
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH131","M9",-1.81598594284543,-9.62744550097498
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH171","Atlantic",-1.37279901685577,-8.52041405110528
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH175","Atlantic",-1.50686625971575,-8.89843788234088
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH246","M9",-1.67827150803273,-9.55853954856175
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH179","Norland",-1.56157754720797,-8.89474760027444
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH187","Upstate",-1.31355149828084,-7.96944871400701
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH180","Norland",-1.52624620651867,-8.62089692678711
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH174","Atlantic",-1.01252607495963,-6.57039237356573
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH183","Upstate",-1.04583625335342,-6.93021927779591
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH177","Norland",-1.07945521327627,-6.90934225213949
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH133","M9",-1.98578691020868,-10.1770483161257
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH176","Atlantic",-1.00025605783708,-6.28106232832196
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH181","Norland",-1.06315324253224,-6.81514463925404
"DZA65_RS01255","DZA65_RS01255","phosphoribosylamine--glycine ligase","setATCH182","Norland",-1.77321292696427,-11.0686499364274
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH181","Norland",-1.65781562071882,-11.1438527591755
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH132","M9",-2.50089650689984,-12.2366737022523
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH173","Atlantic",-1.1166691712518,-6.55533494090231
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH182","Norland",-1.90945189749375,-13.2652287306581
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH183","Upstate",-1.4533848828408,-9.60471339798879
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH175","Atlantic",-2.26575040699384,-14.0940736551123
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH180","Norland",-2.07896594063552,-12.8140545886305
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH186","Upstate",-1.2914665922897,-8.83005643032143
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH248","M9",-2.63388815070081,-13.6818282643727
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH184","Upstate",-1.22569993955158,-8.86452019078976
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH178","Norland",-1.8157162946674,-11.3205078056977
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH174","Atlantic",-1.42550357492723,-9.75459122512088
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH177","Norland",-1.41718869402792,-9.84879929997437
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH133","M9",-2.53895293208849,-12.4470885961114
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH176","Atlantic",-1.51195727370994,-9.88991998318045
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH187","Upstate",-1.95991464690682,-13.1500229897257
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH247","M9",-2.88359139572911,-16.9580851604661
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH188","Upstate",-1.44931607591039,-10.3825220171453
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH172","Atlantic",-1.4010120272113,-8.96797234581293
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH171","Atlantic",-1.69577022527401,-11.5377156017593
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH246","M9",-2.73904029097829,-14.3311801973123
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH185","Upstate",-1.24996297745037,-8.39243261718237
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH131","M9",-2.25923885825094,-10.9366195483388
"DZA65_RS01260","DZA65_RS01260","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH179","Norland",-2.009587658129,-12.5350826893017
"DZA65_RS01315","DZA65_RS01315","endonuclease","setATCH131","M9",1.03275309472217,9.25123682819981
"DZA65_RS01350","DZA65_RS01350","DNA-binding transcriptional regulator Fis","setATCH132","M9",1.99926299128002,5.32639310401762
"DZA65_RS01405","DZA65_RS01405","RNase E specificity factor CsrD","setATCH176","Atlantic",-1.01267527988435,-8.39811717965183
"DZA65_RS01495","DZA65_RS01495","RNase adapter RapZ","setATCH245","PDB",-1.08080537933471,-5.19172628565116
"DZA65_RS01500","DZA65_RS01500","PTS IIA-like nitrogen regulatory protein PtsN","setATCH133","M9",-1.43555649036435,-4.7029839951047
"DZA65_RS01500","DZA65_RS01500","PTS IIA-like nitrogen regulatory protein PtsN","setATCH243","PDB",-1.08048299667499,-5.01160818842238
"DZA65_RS01500","DZA65_RS01500","PTS IIA-like nitrogen regulatory protein PtsN","setATCH170","PDB",-1.28390166005835,-4.77321632158427
"DZA65_RS01500","DZA65_RS01500","PTS IIA-like nitrogen regulatory protein PtsN","setATCH169","PDB",-1.27110425784977,-5.16890076122603
"DZA65_RS01500","DZA65_RS01500","PTS IIA-like nitrogen regulatory protein PtsN","setATCH168","PDB",-1.55435193577511,-6.41966468620542
"DZA65_RS01500","DZA65_RS01500","PTS IIA-like nitrogen regulatory protein PtsN","setATCH244","PDB",-1.62090707414055,-6.22275702903469
"DZA65_RS01510","DZA65_RS01510","RNA polymerase factor sigma-54","setATCH246","M9",-1.22889037543879,-5.06420092369285
"DZA65_RS01510","DZA65_RS01510","RNA polymerase factor sigma-54","setATCH132","M9",-1.91030245855011,-6.77093241469979
"DZA65_RS01510","DZA65_RS01510","RNA polymerase factor sigma-54","setATCH180","Norland",-1.0001942635148,-4.36822880523579
"DZA65_RS01510","DZA65_RS01510","RNA polymerase factor sigma-54","setATCH178","Norland",-1.0180314870684,-4.30103926984739
"DZA65_RS01510","DZA65_RS01510","RNA polymerase factor sigma-54","setATCH169","PDB",-1.60500694538638,-6.43452213896533
"DZA65_RS01510","DZA65_RS01510","RNA polymerase factor sigma-54","setATCH182","Norland",-1.30257725641207,-5.25960983597648
"DZA65_RS01510","DZA65_RS01510","RNA polymerase factor sigma-54","setATCH187","Upstate",-1.02461551923122,-4.2497974478119
"DZA65_RS01510","DZA65_RS01510","RNA polymerase factor sigma-54","setATCH247","M9",-1.2656150457895,-5.4532821307878
"DZA65_RS01510","DZA65_RS01510","RNA polymerase factor sigma-54","setATCH174","Atlantic",-1.2386158095956,-4.66345012074842
"DZA65_RS01510","DZA65_RS01510","RNA polymerase factor sigma-54","setATCH248","M9",-1.07092890434461,-4.9972998158022
"DZA65_RS01510","DZA65_RS01510","RNA polymerase factor sigma-54","setATCH245","PDB",-1.72981820121392,-6.76193642372762
