"locusId","sysName","desc","name","short","lrn","t"
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH128","M9",1.9819479132325,17.890952712164
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH129","M9",2.54044901546483,22.3020392914816
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH110","LB",1.2732239227392,11.6269501702984
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH111","LB",1.41659879238311,12.8376977707502
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH164","Upstate",1.29803768882341,9.37324976182151
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH165","Upstate",1.36496197362667,10.890859065029
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH112","LB",1.38257875624708,12.5288175284843
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH149","Atlantic",1.06384703426412,8.2343196958244
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH198","M9",2.74114145029854,22.0608507621593
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH199","M9",2.94863461788425,24.2432062586502
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH160","Upstate",2.49376581351294,20.3148952721333
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH162","Upstate",1.19176662178451,9.42796807367483
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH158","Norland",1.30292697046841,9.28019215154017
"DDA3937_RS00055","DDA3937_RS00055","ribose operon transcriptional repressor RbsR","setATCH159","Norland",1.31856419505054,9.95228210897153
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH164","Upstate",-1.09673453389743,-6.66283328393023
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH194","PDB",1.37537058458483,5.81409908673407
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH110","LB",1.37843405016744,10.5647943358964
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH112","LB",1.56667292888673,11.8542029897648
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH199","M9",1.25996514678444,9.01746317107458
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH153","Atlantic",-1.02279449282004,-6.61512433887923
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH195","PDB",1.69835780874281,8.18230701178201
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH160","Upstate",-1.2824046595647,-6.76894167270729
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH146","PDB",1.4253445456778,5.68881165262619
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH155","Norland",-1.50641619484219,-8.36691152754358
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH147","PDB",1.19466089827171,5.33195513646306
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH157","Norland",-1.73634700863477,-10.1279115286752
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH111","LB",1.6507567259602,11.9800802021093
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH196","PDB",1.290798925652,5.86762370062978
"DDA3937_RS00100","DDA3937_RS00100","thiol:disulfide interchange protein DsbA","setATCH163","Upstate",-1.22668989947819,-8.09317631332952
"DDA3937_RS00120","DDA3937_RS00120","oxygen-independent coproporphyrinogen III oxidase","setATCH160","Upstate",-1.19297704615517,-8.76019268981852
"DDA3937_RS00130","DDA3937_RS00130","nitrogen regulation protein NR(II)","setATCH146","PDB",-1.31667446619401,-4.84169144940762
"DDA3937_RS00130","DDA3937_RS00130","nitrogen regulation protein NR(II)","setATCH195","PDB",-2.63024043255697,-8.30443898646944
"DDA3937_RS00130","DDA3937_RS00130","nitrogen regulation protein NR(II)","setATCH194","PDB",-2.41189245924234,-8.85517852217736
"DDA3937_RS00130","DDA3937_RS00130","nitrogen regulation protein NR(II)","setATCH147","PDB",-1.76199326624056,-6.13429681781099
"DDA3937_RS00130","DDA3937_RS00130","nitrogen regulation protein NR(II)","setATCH196","PDB",-2.52856334003611,-6.27853466035667
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH148","Atlantic",-1.22795042939339,-4.63043521623238
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH130","M9",1.15872553248579,4.55731292646503
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH199","M9",1.55671379481876,5.88623759811233
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH152","Atlantic",-1.14496610686817,-4.81897311333692
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH164","Upstate",-1.42802345674586,-6.42819817188988
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH163","Upstate",-1.04673943397143,-4.685985099486
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH165","Upstate",-1.14713265845364,-4.61243363563109
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH160","Upstate",-1.12683338132114,-4.6459967411053
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH198","M9",1.04739234519421,4.07382974163455
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH156","Norland",-1.06929796078879,-4.58771023310921
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH112","LB",-1.25278835347955,-5.49544340007667
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH157","Norland",-1.21741155858402,-5.14816222570993
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH162","Upstate",-1.08019294660505,-4.02874996539534
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH149","Atlantic",-1.52297943397125,-6.93383545405461
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH154","Norland",-1.25713865104179,-4.97387728138341
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH159","Norland",-1.72598649355811,-6.43733885510874
"DDA3937_RS00140","DDA3937_RS00140","ribosome-dependent GTPase TypA","setATCH161","Upstate",-1.34156268915424,-5.43561252477148
"DDA3937_RS00155","DDA3937_RS00155","fatty acid biosynthesis protein FabY","setATCH147","PDB",-1.39552809472026,-4.94695711708391
"DDA3937_RS00155","DDA3937_RS00155","fatty acid biosynthesis protein FabY","setATCH197","M9",-1.02303208192207,-5.04275388941741
"DDA3937_RS00170","DDA3937_RS00170","ATP-dependent DNA helicase RecG","setATCH198","M9",-1.03628337731972,-5.52216369499578
"DDA3937_RS00185","DDA3937_RS00185","DNA-directed RNA polymerase subunit omega","setATCH196","PDB",2.403208987713,7.81750321988854
"DDA3937_RS00185","DDA3937_RS00185","DNA-directed RNA polymerase subunit omega","setATCH195","PDB",1.89076564438821,5.34511071726022
"DDA3937_RS00345","DDA3937_RS00345","inorganic phosphate transporter PitA","setATCH153","Atlantic",-1.0187237186763,-4.78166621539511
"DDA3937_RS00345","DDA3937_RS00345","inorganic phosphate transporter PitA","setATCH162","Upstate",-1.13126545107812,-4.59375702275399
"DDA3937_RS00345","DDA3937_RS00345","inorganic phosphate transporter PitA","setATCH146","PDB",1.08991522152014,5.74424598103021
"DDA3937_RS00345","DDA3937_RS00345","inorganic phosphate transporter PitA","setATCH161","Upstate",-1.10432784049928,-5.88884721455406
"DDA3937_RS00345","DDA3937_RS00345","inorganic phosphate transporter PitA","setATCH147","PDB",1.42122090031792,8.33791333897945
"DDA3937_RS00345","DDA3937_RS00345","inorganic phosphate transporter PitA","setATCH195","PDB",1.30331156032507,5.98842706490756
"DDA3937_RS00345","DDA3937_RS00345","inorganic phosphate transporter PitA","setATCH196","PDB",1.05762207110649,5.50450505713045
"DDA3937_RS00345","DDA3937_RS00345","inorganic phosphate transporter PitA","setATCH158","Norland",-1.27665627444072,-4.43883623093487
"DDA3937_RS00345","DDA3937_RS00345","inorganic phosphate transporter PitA","setATCH194","PDB",1.52364247123911,7.74611886814766
"DDA3937_RS00345","DDA3937_RS00345","inorganic phosphate transporter PitA","setATCH145","PDB",1.06524208592418,4.60882033991458
"DDA3937_RS00420","DDA3937_RS00420","LacI family DNA-binding transcriptional regulator","setATCH153","Atlantic",-1.24926858445118,-4.89012111273316
"DDA3937_RS00420","DDA3937_RS00420","LacI family DNA-binding transcriptional regulator","setATCH160","Upstate",-1.07720690523397,-5.23185205951112
"DDA3937_RS00420","DDA3937_RS00420","LacI family DNA-binding transcriptional regulator","setATCH157","Norland",-1.10494418553633,-4.71950633876278
"DDA3937_RS00525","DDA3937_RS00525","cellulose synthase operon protein YhjQ","setATCH199","M9",-1.01925645427834,-4.63602642752879
"DDA3937_RS00530","DDA3937_RS00530","UDP-forming cellulose synthase catalytic subunit","setATCH150","Atlantic",1.06115614312435,7.06921709708899
"DDA3937_RS00535","DDA3937_RS00535","cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB","setATCH150","Atlantic",1.13310563389615,6.32083778703297
"DDA3937_RS00540","DDA3937_RS00540","cellulose biosynthesis protein BcsC","setATCH150","Atlantic",1.10089405239762,8.24488029426856
"DDA3937_RS00545","DDA3937_RS00545","cellulose synthase","setATCH198","M9",-1.21093359562996,-5.52213145820218
"DDA3937_RS00560","DDA3937_RS00560","insulinase family protein","setATCH154","Norland",-1.04489894429382,-6.09768231729814
"DDA3937_RS00560","DDA3937_RS00560","insulinase family protein","setATCH164","Upstate",-1.48730525370162,-6.67461184754414
"DDA3937_RS00560","DDA3937_RS00560","insulinase family protein","setATCH153","Atlantic",-1.6484697723454,-7.34354167059088
"DDA3937_RS00560","DDA3937_RS00560","insulinase family protein","setATCH165","Upstate",-1.17823040855067,-5.85257501309196
"DDA3937_RS00560","DDA3937_RS00560","insulinase family protein","setATCH161","Upstate",-1.00797132770945,-5.55243011609006
"DDA3937_RS00560","DDA3937_RS00560","insulinase family protein","setATCH162","Upstate",-1.25903250301234,-5.48064765788419
"DDA3937_RS00560","DDA3937_RS00560","insulinase family protein","setATCH148","Atlantic",-1.02959143254506,-5.53330007657916
"DDA3937_RS00560","DDA3937_RS00560","insulinase family protein","setATCH163","Upstate",-1.46139072731516,-6.43893530671437
"DDA3937_RS00560","DDA3937_RS00560","insulinase family protein","setATCH157","Norland",-1.34429597072578,-6.10194104137649
"DDA3937_RS00560","DDA3937_RS00560","insulinase family protein","setATCH155","Norland",-1.36746551956754,-6.45224713231533
"DDA3937_RS00580","DDA3937_RS00580","2-dehydro-3-deoxygluconokinase","setATCH153","Atlantic",-1.0543690591185,-5.87865929262884
"DDA3937_RS00580","DDA3937_RS00580","2-dehydro-3-deoxygluconokinase","setATCH164","Upstate",-2.37596142613199,-12.0277731443084
"DDA3937_RS00580","DDA3937_RS00580","2-dehydro-3-deoxygluconokinase","setATCH157","Norland",-1.4814976674272,-6.69826241944177
"DDA3937_RS00580","DDA3937_RS00580","2-dehydro-3-deoxygluconokinase","setATCH152","Atlantic",-1.5239887577098,-8.40987444136928
"DDA3937_RS00580","DDA3937_RS00580","2-dehydro-3-deoxygluconokinase","setATCH148","Atlantic",-1.53458581610781,-9.4029609113647
"DDA3937_RS00580","DDA3937_RS00580","2-dehydro-3-deoxygluconokinase","setATCH160","Upstate",-2.47980671638738,-12.8217319153845
"DDA3937_RS00580","DDA3937_RS00580","2-dehydro-3-deoxygluconokinase","setATCH161","Upstate",-1.85166305024749,-10.7809652849459
"DDA3937_RS00580","DDA3937_RS00580","2-dehydro-3-deoxygluconokinase","setATCH165","Upstate",-2.19918784901847,-10.926152610965
"DDA3937_RS00580","DDA3937_RS00580","2-dehydro-3-deoxygluconokinase","setATCH162","Upstate",-1.90808393012205,-8.70067226043583
"DDA3937_RS00580","DDA3937_RS00580","2-dehydro-3-deoxygluconokinase","setATCH163","Upstate",-1.4062083171712,-7.50286710339178
"DDA3937_RS00640","DDA3937_RS00640","cell division ATP-binding protein FtsE","setATCH129","M9",1.46257006168293,4.34884671618731
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH111","LB",-1.14980848680814,-5.30289685774794
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH162","Upstate",-1.35231559208689,-5.4178391524267
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH145","PDB",-2.83117128540132,-8.79378744840396
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH110","LB",-1.25359494437647,-5.98165066163154
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH194","PDB",-2.16047980223145,-6.47835011367559
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH112","LB",-1.52458491829301,-6.23427206984887
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH191","LB",-1.09367188128352,-4.68736555953106
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH151","Atlantic",-1.17662544426545,-5.30200826363848
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH192","LB",-1.17296842761356,-4.86182514250171
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH147","PDB",-2.14394529591214,-5.03266697688374
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH157","Norland",-1.24502860641538,-5.0249844798771
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH161","Upstate",-1.06480470856497,-4.75487672013108
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH164","Upstate",-1.28109128184483,-4.06539683149306
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH158","Norland",-1.26168797470934,-4.67166174685796
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH150","Atlantic",-1.3844843712262,-4.60382506381772
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH154","Norland",-1.05363942528793,-4.64255133004975
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH165","Upstate",-1.04105680081153,-4.30721059565184
"DDA3937_RS00645","DDA3937_RS00645","cell division protein FtsX","setATCH155","Norland",-1.27108019443636,-5.22680749808955
"DDA3937_RS00655","DDA3937_RS00655","aspartate 1-decarboxylase autocleavage activator PanM","setATCH197","M9",-2.48641499685596,-4.61250777747602
"DDA3937_RS00655","DDA3937_RS00655","aspartate 1-decarboxylase autocleavage activator PanM","setATCH130","M9",-2.27091167681848,-5.35047214178703
"DDA3937_RS00655","DDA3937_RS00655","aspartate 1-decarboxylase autocleavage activator PanM","setATCH129","M9",-2.72365390993301,-6.63621547902806
"DDA3937_RS00775","DDA3937_RS00775","envelope stress sensor histidine kinase CpxA","setATCH195","PDB",1.77622244257962,4.13104944350334
"DDA3937_RS00865","DDA3937_RS00865","triose-phosphate isomerase","setATCH150","Atlantic",5.29244895186592,10.2106862716968
"DDA3937_RS00890","DDA3937_RS00890","glycerol kinase GlpK","setATCH199","M9",-2.14535587807106,-8.92550305348396
"DDA3937_RS00890","DDA3937_RS00890","glycerol kinase GlpK","setATCH146","PDB",2.63320344686586,16.9198202893345
"DDA3937_RS00890","DDA3937_RS00890","glycerol kinase GlpK","setATCH130","M9",-2.42058344256485,-9.72543735643929
"DDA3937_RS00890","DDA3937_RS00890","glycerol kinase GlpK","setATCH197","M9",-2.37071137679454,-10.1737446149372
"DDA3937_RS00890","DDA3937_RS00890","glycerol kinase GlpK","setATCH128","M9",-2.81349356044748,-11.9533441713579
"DDA3937_RS00890","DDA3937_RS00890","glycerol kinase GlpK","setATCH145","PDB",2.60509479786055,17.4718738165916
"DDA3937_RS00890","DDA3937_RS00890","glycerol kinase GlpK","setATCH195","PDB",3.14815266024571,20.4963883683768
"DDA3937_RS00890","DDA3937_RS00890","glycerol kinase GlpK","setATCH196","PDB",3.19549596506308,22.7264960459456
"DDA3937_RS00890","DDA3937_RS00890","glycerol kinase GlpK","setATCH147","PDB",2.49462348902708,15.0266920709061
"DDA3937_RS00890","DDA3937_RS00890","glycerol kinase GlpK","setATCH194","PDB",3.07926124290599,20.219443480368
"DDA3937_RS00890","DDA3937_RS00890","glycerol kinase GlpK","setATCH198","M9",-2.13112108012807,-10.6511631406755
"DDA3937_RS00890","DDA3937_RS00890","glycerol kinase GlpK","setATCH129","M9",-2.13153728131849,-8.08024604568175
"DDA3937_RS00895","DDA3937_RS00895","aquaporin","setATCH130","M9",-2.04274013056436,-9.01919538656287
"DDA3937_RS00895","DDA3937_RS00895","aquaporin","setATCH145","PDB",2.37320747905816,16.0892938392625
"DDA3937_RS00895","DDA3937_RS00895","aquaporin","setATCH198","M9",-1.38510587843368,-8.44213066976693
"DDA3937_RS00895","DDA3937_RS00895","aquaporin","setATCH197","M9",-1.61052950427063,-8.95337272013945
"DDA3937_RS00895","DDA3937_RS00895","aquaporin","setATCH146","PDB",2.16727694185985,14.7911283382998
"DDA3937_RS00895","DDA3937_RS00895","aquaporin","setATCH129","M9",-2.44755022541559,-12.1794429483697
"DDA3937_RS00895","DDA3937_RS00895","aquaporin","setATCH199","M9",-1.70403928530445,-9.62100027743334
"DDA3937_RS00895","DDA3937_RS00895","aquaporin","setATCH128","M9",-2.05823321521019,-8.95828645346538
"DDA3937_RS00895","DDA3937_RS00895","aquaporin","setATCH147","PDB",2.2182707634844,14.7120029710482
"DDA3937_RS00895","DDA3937_RS00895","aquaporin","setATCH196","PDB",2.66876315651363,19.2867550099856
"DDA3937_RS00895","DDA3937_RS00895","aquaporin","setATCH195","PDB",2.54461109892702,18.5233386567118
"DDA3937_RS00895","DDA3937_RS00895","aquaporin","setATCH194","PDB",2.55263970170073,17.4457915201763
"DDA3937_RS00900","DDA3937_RS00900","cell division protein ZapB","setATCH191","LB",-1.31152634425304,-4.36363743557629
"DDA3937_RS00900","DDA3937_RS00900","cell division protein ZapB","setATCH194","PDB",-2.52171532391914,-6.2214561308122
"DDA3937_RS00900","DDA3937_RS00900","cell division protein ZapB","setATCH130","M9",1.41183597957515,4.89457395000144
"DDA3937_RS00900","DDA3937_RS00900","cell division protein ZapB","setATCH152","Atlantic",-1.52958482348492,-4.68885713736412
"DDA3937_RS00900","DDA3937_RS00900","cell division protein ZapB","setATCH196","PDB",-2.00786390873933,-4.22064589298829
"DDA3937_RS00900","DDA3937_RS00900","cell division protein ZapB","setATCH110","LB",-1.07015621433739,-4.36642852823407
"DDA3937_RS00900","DDA3937_RS00900","cell division protein ZapB","setATCH111","LB",-1.09479774404646,-4.93548937488492
"DDA3937_RS00900","DDA3937_RS00900","cell division protein ZapB","setATCH112","LB",-1.43426868065058,-5.17360363377132
"DDA3937_RS00900","DDA3937_RS00900","cell division protein ZapB","setATCH157","Norland",-1.36508307795966,-5.1267163163663
"DDA3937_RS00900","DDA3937_RS00900","cell division protein ZapB","setATCH145","PDB",-2.1819618275972,-6.09617573217368
"DDA3937_RS00900","DDA3937_RS00900","cell division protein ZapB","setATCH199","M9",1.20736058532338,4.26554623658445
"DDA3937_RS00910","DDA3937_RS00910","1,4-dihydroxy-2-naphthoate polyprenyltransferase","setATCH162","Upstate",-2.11709338165354,-8.69065599964819
"DDA3937_RS00910","DDA3937_RS00910","1,4-dihydroxy-2-naphthoate polyprenyltransferase","setATCH157","Norland",-2.25688054703262,-12.4826840580914
"DDA3937_RS00910","DDA3937_RS00910","1,4-dihydroxy-2-naphthoate polyprenyltransferase","setATCH155","Norland",-1.46878763584096,-7.47977810226152
"DDA3937_RS00910","DDA3937_RS00910","1,4-dihydroxy-2-naphthoate polyprenyltransferase","setATCH165","Upstate",-1.68945134642981,-9.79806295819412
"DDA3937_RS00910","DDA3937_RS00910","1,4-dihydroxy-2-naphthoate polyprenyltransferase","setATCH152","Atlantic",-1.46251517013157,-9.65240099560785
"DDA3937_RS00910","DDA3937_RS00910","1,4-dihydroxy-2-naphthoate polyprenyltransferase","setATCH161","Upstate",-1.34623570116666,-8.60461958878041
"DDA3937_RS00910","DDA3937_RS00910","1,4-dihydroxy-2-naphthoate polyprenyltransferase","setATCH164","Upstate",-2.1489579599754,-12.5257755527394
"DDA3937_RS00910","DDA3937_RS00910","1,4-dihydroxy-2-naphthoate polyprenyltransferase","setATCH160","Upstate",-2.42506452326308,-12.2330798205336
"DDA3937_RS00910","DDA3937_RS00910","1,4-dihydroxy-2-naphthoate polyprenyltransferase","setATCH158","Norland",-1.44182188829039,-7.58350233460589
"DDA3937_RS00915","DDA3937_RS00915","HslU--HslV peptidase ATPase subunit","setATCH164","Upstate",-1.20259859963651,-4.3960107691501
"DDA3937_RS00950","DDA3937_RS00950","cystathionine gamma-synthase","setATCH129","M9",-2.66168346234012,-10.9816403466632
"DDA3937_RS00950","DDA3937_RS00950","cystathionine gamma-synthase","setATCH198","M9",-2.2256118409429,-12.3964801447423
"DDA3937_RS00950","DDA3937_RS00950","cystathionine gamma-synthase","setATCH128","M9",-3.11788281517389,-13.2255442122926
"DDA3937_RS00950","DDA3937_RS00950","cystathionine gamma-synthase","setATCH130","M9",-3.11620762738124,-13.7036023241215
"DDA3937_RS00950","DDA3937_RS00950","cystathionine gamma-synthase","setATCH199","M9",-2.13421232257981,-10.9192075890956
"DDA3937_RS00950","DDA3937_RS00950","cystathionine gamma-synthase","setATCH197","M9",-2.07700186905403,-10.1174365791488
"DDA3937_RS00975","DDA3937_RS00975","Si-specific NAD(P)(+) transhydrogenase","setATCH145","PDB",2.37209525142954,4.24499613644489
"DDA3937_RS00975","DDA3937_RS00975","Si-specific NAD(P)(+) transhydrogenase","setATCH146","PDB",2.90160116215325,5.77103949075752
"DDA3937_RS00975","DDA3937_RS00975","Si-specific NAD(P)(+) transhydrogenase","setATCH147","PDB",3.27872832273431,5.54738490488829
"DDA3937_RS00980","DDA3937_RS00980","HTH-type transcriptional repressor FabR","setATCH194","PDB",-1.34021792210338,-6.28682763690093
"DDA3937_RS00980","DDA3937_RS00980","HTH-type transcriptional repressor FabR","setATCH160","Upstate",-1.00978493482117,-6.7634277080781
"DDA3937_RS01150","DDA3937_RS01150","2-iminoacetate synthase ThiH","setATCH128","M9",-1.10830161753404,-8.48665037501305
"DDA3937_RS01150","DDA3937_RS01150","2-iminoacetate synthase ThiH","setATCH129","M9",-1.27085082857026,-8.97027704091912
"DDA3937_RS01150","DDA3937_RS01150","2-iminoacetate synthase ThiH","setATCH130","M9",-1.18089714289121,-7.86139867656992
"DDA3937_RS01150","DDA3937_RS01150","2-iminoacetate synthase ThiH","setATCH199","M9",-1.09089334784749,-7.32053854593223
"DDA3937_RS01155","DDA3937_RS01155","thiazole synthase","setATCH129","M9",-1.67711948949377,-6.04446069940156
"DDA3937_RS01155","DDA3937_RS01155","thiazole synthase","setATCH130","M9",-1.509514635207,-6.56882972579025
