"locusId","sysName","desc","name","short","lrn","t"
"HGI48_RS00425","HGI48_RS00425","two-component system response regulator VfmH","setATCH209","PDB",1.63548079295485,10.4769687417656
"HGI48_RS00425","HGI48_RS00425","two-component system response regulator VfmH","setATCH211","PDB",1.60771735875359,10.1794388357933
"HGI48_RS00430","HGI48_RS00430","two-component system sensor histidine kinase VfmI","setATCH212","PDB",1.57783693449061,11.5864275318883
"HGI48_RS00430","HGI48_RS00430","two-component system sensor histidine kinase VfmI","setATCH209","PDB",1.6790461668275,12.9122562163689
"HGI48_RS00430","HGI48_RS00430","two-component system sensor histidine kinase VfmI","setATCH210","PDB",1.4490999420921,9.13454527404652
"HGI48_RS00430","HGI48_RS00430","two-component system sensor histidine kinase VfmI","setATCH211","PDB",1.56663462487042,11.7086567388732
"HGI48_RS00430","HGI48_RS00430","two-component system sensor histidine kinase VfmI","setATCH213","PDB",1.67007517652395,11.2484968660827
"HGI48_RS00430","HGI48_RS00430","two-component system sensor histidine kinase VfmI","setATCH208","PDB",1.53776280638642,9.93361367831359
"HGI48_RS00470","HGI48_RS00470","acyl-CoA dehydrogenase","setATCH212","PDB",1.40628237753635,5.74275573043565
"HGI48_RS00470","HGI48_RS00470","acyl-CoA dehydrogenase","setATCH210","PDB",1.10575274337586,4.92778465788341
"HGI48_RS00470","HGI48_RS00470","acyl-CoA dehydrogenase","setATCH211","PDB",1.47847781293976,6.43375856622015
"HGI48_RS00470","HGI48_RS00470","acyl-CoA dehydrogenase","setATCH213","PDB",1.08149887615715,4.32676708472398
"HGI48_RS00470","HGI48_RS00470","acyl-CoA dehydrogenase","setATCH208","PDB",1.12440623581833,4.45448071570924
"HGI48_RS00475","HGI48_RS00475","VOC family protein","setATCH210","PDB",1.40525126723931,5.93162048208936
"HGI48_RS00475","HGI48_RS00475","VOC family protein","setATCH212","PDB",1.12863479572919,4.00464640425989
"HGI48_RS00475","HGI48_RS00475","VOC family protein","setATCH213","PDB",1.0660865704614,4.05201668366486
"HGI48_RS00515","HGI48_RS00515","LuxR family transcriptional regulator","setATCH209","PDB",1.24324797778452,4.4828457104882
"HGI48_RS00685","HGI48_RS00685","nucleoid occlusion factor SlmA","setATCH217","M9",-2.35397573465816,-4.07706977877349
"HGI48_RS00740","HGI48_RS00740","glycosyltransferase family 9 protein","setATCH237","Upstate",-1.66041601823558,-6.41793545234001
"HGI48_RS00740","HGI48_RS00740","glycosyltransferase family 9 protein","setATCH215","M9",1.16516392108387,4.52597639512498
"HGI48_RS00740","HGI48_RS00740","glycosyltransferase family 9 protein","setATCH217","M9",1.0377798244959,4.70763004293728
"HGI48_RS00740","HGI48_RS00740","glycosyltransferase family 9 protein","setATCH213","PDB",1.05733270092659,4.2868021498495
"HGI48_RS00740","HGI48_RS00740","glycosyltransferase family 9 protein","setATCH226","Norland",-1.1524545694254,-4.10511947622639
"HGI48_RS00740","HGI48_RS00740","glycosyltransferase family 9 protein","setATCH230","Norland",-1.04243247251855,-4.41414280320498
"HGI48_RS00740","HGI48_RS00740","glycosyltransferase family 9 protein","setATCH216","M9",1.14880001129881,4.80475061647513
"HGI48_RS00740","HGI48_RS00740","glycosyltransferase family 9 protein","setATCH214","M9",1.20845823189497,5.30547612801029
"HGI48_RS00755","HGI48_RS00755","putative lipopolysaccharide heptosyltransferase III","setATCH215","M9",1.30794390751017,5.36060941348554
"HGI48_RS00755","HGI48_RS00755","putative lipopolysaccharide heptosyltransferase III","setATCH210","PDB",1.00720689828204,4.04202740451478
"HGI48_RS00755","HGI48_RS00755","putative lipopolysaccharide heptosyltransferase III","setATCH214","M9",1.443664140139,4.85048663995114
"HGI48_RS00815","HGI48_RS00815","HTH-type transcriptional regulator MetR","setATCH216","M9",-1.84238441745817,-6.20533685476575
"HGI48_RS00815","HGI48_RS00815","HTH-type transcriptional regulator MetR","setATCH215","M9",-1.03770569055729,-4.31578303390976
"HGI48_RS00815","HGI48_RS00815","HTH-type transcriptional regulator MetR","setATCH218","M9",-1.03597800185427,-4.15615855215038
"HGI48_RS00850","HGI48_RS00850","phosphoenolpyruvate carboxylase","setATCH217","M9",-1.73507163827644,-7.8397672155061
"HGI48_RS00850","HGI48_RS00850","phosphoenolpyruvate carboxylase","setATCH218","M9",-1.91809223978853,-8.87018026971665
"HGI48_RS00850","HGI48_RS00850","phosphoenolpyruvate carboxylase","setATCH215","M9",-2.05253343788197,-10.2874765878542
"HGI48_RS00850","HGI48_RS00850","phosphoenolpyruvate carboxylase","setATCH216","M9",-2.46708595672003,-12.6182656813084
"HGI48_RS00850","HGI48_RS00850","phosphoenolpyruvate carboxylase","setATCH214","M9",-1.79808543845516,-8.62607203984161
"HGI48_RS00850","HGI48_RS00850","phosphoenolpyruvate carboxylase","setATCH219","M9",-2.41239661427253,-11.66505491295
"HGI48_RS00870","HGI48_RS00870","acetylornithine deacetylase","setATCH214","M9",-1.26921755938398,-4.14354199905865
"HGI48_RS00870","HGI48_RS00870","acetylornithine deacetylase","setATCH219","M9",-1.48074443031539,-4.00696409583677
"HGI48_RS00875","HGI48_RS00875","N-acetyl-gamma-glutamyl-phosphate reductase","setATCH214","M9",-1.41574501020792,-5.0958988751019
"HGI48_RS00875","HGI48_RS00875","N-acetyl-gamma-glutamyl-phosphate reductase","setATCH217","M9",-1.28547552956391,-4.58108846286274
"HGI48_RS00880","HGI48_RS00880","acetylglutamate kinase","setATCH219","M9",-1.43343831457666,-4.34972663237583
"HGI48_RS00935","HGI48_RS00935","transcription/translation regulatory transformer protein RfaH","setATCH216","M9",2.07821099159829,13.1827465252909
"HGI48_RS00935","HGI48_RS00935","transcription/translation regulatory transformer protein RfaH","setATCH214","M9",1.72295107282158,10.1371353362966
"HGI48_RS00935","HGI48_RS00935","transcription/translation regulatory transformer protein RfaH","setATCH215","M9",1.69033272775561,10.6004198249916
"HGI48_RS00935","HGI48_RS00935","transcription/translation regulatory transformer protein RfaH","setATCH209","PDB",1.10918505127318,6.3277481840891
"HGI48_RS00935","HGI48_RS00935","transcription/translation regulatory transformer protein RfaH","setATCH213","PDB",1.07236044138097,6.22581863710044
"HGI48_RS00935","HGI48_RS00935","transcription/translation regulatory transformer protein RfaH","setATCH208","PDB",1.02391718108503,6.1000880162461
"HGI48_RS00935","HGI48_RS00935","transcription/translation regulatory transformer protein RfaH","setATCH217","M9",1.61101332548723,9.3804829776537
"HGI48_RS00935","HGI48_RS00935","transcription/translation regulatory transformer protein RfaH","setATCH212","PDB",1.05327152409389,6.60240089159046
"HGI48_RS00935","HGI48_RS00935","transcription/translation regulatory transformer protein RfaH","setATCH211","PDB",1.00453258609644,5.73201476392989
"HGI48_RS00935","HGI48_RS00935","transcription/translation regulatory transformer protein RfaH","setATCH219","M9",1.22772164390389,7.58648366597821
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH210","PDB",1.21119653223918,6.63824462525776
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH216","M9",2.62757211233329,15.6841720513601
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH218","M9",2.69677656811003,17.756545981997
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH213","PDB",1.3636923160924,7.99242118265658
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH215","M9",2.36627659660547,13.9310544929152
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH214","M9",2.68141972667799,14.7544738438878
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH217","M9",2.20288712896446,13.0903859066934
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH209","PDB",1.35811355514758,7.30583745774909
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH219","M9",2.02791136620705,11.5340285323831
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH212","PDB",1.30174610192384,6.46573702431235
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH208","PDB",1.65633273176285,9.3534350975451
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH228","Norland",1.51086190609031,8.78371361278105
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH229","Norland",1.31520377678687,7.17615144832494
"HGI48_RS01100","HGI48_RS01100","DUF1176 domain-containing protein","setATCH211","PDB",1.2605914202111,6.9612981876154
"HGI48_RS01145","HGI48_RS01145","2-iminoacetate synthase ThiH","setATCH219","M9",-1.23615004311526,-6.45247253417454
"HGI48_RS01165","HGI48_RS01165","thiamine phosphate synthase","setATCH218","M9",-1.36305560777337,-5.1809992909252
"HGI48_RS01165","HGI48_RS01165","thiamine phosphate synthase","setATCH219","M9",-1.25712961918903,-4.58936029180538
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH226","Norland",-1.97503988036478,-10.4441415433484
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH215","M9",-2.01091004345548,-8.80723112170457
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH223","Atlantic",-1.49697909744297,-5.04863933776563
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH219","M9",-2.17078432903098,-9.6506433076982
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH214","M9",-1.67330566031369,-6.7352545362355
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH230","Norland",-2.07572964754477,-10.268413818652
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH221","Atlantic",-1.69754628310911,-7.21158067710941
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH236","Upstate",-1.36896721670443,-7.26719806492636
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH218","M9",-2.30648571341651,-9.06562456218111
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH234","Upstate",-1.83957561767611,-9.72279476644544
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH233","Upstate",-1.82563583008659,-8.44312785185715
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH216","M9",-1.99401986615053,-8.12769944717033
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH222","Atlantic",-1.61599434052066,-6.63421476931879
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH235","Upstate",-1.55439943777536,-7.66134840694729
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH227","Norland",-1.62493552350316,-7.24041365395661
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH212","PDB",-1.01374529295694,-5.73115072479916
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH225","Atlantic",-1.60461780366959,-8.79487202928811
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH220","Atlantic",-1.22361342647784,-5.03212334083728
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH237","Upstate",-1.9313797477124,-8.48477738469213
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH228","Norland",-2.13451582282781,-9.97558112746552
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH217","M9",-1.97581396442895,-8.39239210908826
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH231","Norland",-1.80429826071586,-9.47687033293171
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH229","Norland",-1.90921216611747,-8.8557771829105
"HGI48_RS01210","HGI48_RS01210","phosphoribosylamine--glycine ligase","setATCH224","Atlantic",-1.23424081755095,-4.08882934334586
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH214","M9",-1.49147990563311,-5.58535901441169
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH222","Atlantic",-1.57125430546333,-4.88644390511801
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH229","Norland",-1.3815266392627,-5.62413669797754
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH235","Upstate",-1.40468247249972,-5.08521337384116
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH226","Norland",-1.33109765811611,-4.69190244581883
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH215","M9",-1.75113512976861,-5.06049676689539
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH216","M9",-1.74676517420066,-5.33721287580896
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH230","Norland",-1.59890552028634,-6.12029678257303
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH236","Upstate",-1.39031071733084,-5.29045220331495
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH234","Upstate",-1.1552775703593,-4.02566320708567
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH225","Atlantic",-1.2049226511333,-4.58701408296035
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH217","M9",-2.17428730025602,-8.00588951810809
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH223","Atlantic",-1.65682687086223,-5.50345094701358
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH233","Upstate",-1.52297258497764,-5.71627723798602
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH227","Norland",-1.38068634017293,-4.89851553662572
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH218","M9",-1.52862842935577,-5.56133476640178
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH237","Upstate",-1.50692312547014,-5.28507699391468
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH231","Norland",-1.20768817719719,-4.6205600397746
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH228","Norland",-1.31812320340555,-4.97207775319836
"HGI48_RS01215","HGI48_RS01215","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","setATCH220","Atlantic",-1.42086205683542,-5.25668253896061
"HGI48_RS01290","HGI48_RS01290","DNA-binding transcriptional regulator Fis","setATCH216","M9",1.89666312172824,4.49945668506045
"HGI48_RS01290","HGI48_RS01290","DNA-binding transcriptional regulator Fis","setATCH217","M9",2.02435052884633,5.38835113146776
"HGI48_RS01290","HGI48_RS01290","DNA-binding transcriptional regulator Fis","setATCH207","LB",-2.7639249534738,-4.54800315165916
"HGI48_RS01290","HGI48_RS01290","DNA-binding transcriptional regulator Fis","setATCH218","M9",1.67246898597625,5.21937383222708
"HGI48_RS01290","HGI48_RS01290","DNA-binding transcriptional regulator Fis","setATCH214","M9",1.95297273075222,4.59290338373149
"HGI48_RS01465","HGI48_RS01465","3-deoxy-manno-octulosonate-8-phosphatase KdsC","setATCH214","M9",1.04087449124192,7.01351202694874
"HGI48_RS01465","HGI48_RS01465","3-deoxy-manno-octulosonate-8-phosphatase KdsC","setATCH216","M9",1.13440836680316,7.84783358408892
"HGI48_RS01465","HGI48_RS01465","3-deoxy-manno-octulosonate-8-phosphatase KdsC","setATCH212","PDB",1.04758575047,6.48484819005587
"HGI48_RS01480","HGI48_RS01480","phospholipid ABC transporter ATP-binding protein MlaF","setATCH224","Atlantic",-1.57241451394929,-4.97156714963686
"HGI48_RS01480","HGI48_RS01480","phospholipid ABC transporter ATP-binding protein MlaF","setATCH229","Norland",-1.24134925475755,-4.19223715488948
"HGI48_RS01500","HGI48_RS01500","lipid asymmetry maintenance protein MlaB","setATCH213","PDB",-1.24639366783551,-4.14549329428544
"HGI48_RS01515","HGI48_RS01515","outer membrane-stress sensor serine endopeptidase DegS","setATCH213","PDB",-1.22275601312499,-7.56392402067306
"HGI48_RS01545","HGI48_RS01545","stringent starvation protein A","setATCH210","PDB",1.9183400461604,11.7378046683335
"HGI48_RS01545","HGI48_RS01545","stringent starvation protein A","setATCH212","PDB",1.95684681860734,12.5132946273146
"HGI48_RS01545","HGI48_RS01545","stringent starvation protein A","setATCH209","PDB",2.04454652063646,12.1097971671486
"HGI48_RS01545","HGI48_RS01545","stringent starvation protein A","setATCH213","PDB",2.25717311175357,14.7924887284641
"HGI48_RS01545","HGI48_RS01545","stringent starvation protein A","setATCH211","PDB",2.03388417320207,12.0168316006549
"HGI48_RS01545","HGI48_RS01545","stringent starvation protein A","setATCH208","PDB",2.15324524270342,13.4852268687753
"HGI48_RS01550","HGI48_RS01550","ClpXP protease specificity-enhancing factor","setATCH214","M9",-1.03624245584423,-4.02130630468237
"HGI48_RS01555","HGI48_RS01555","glutamate synthase small subunit","setATCH214","M9",-1.59188732367498,-5.95826964186136
"HGI48_RS01555","HGI48_RS01555","glutamate synthase small subunit","setATCH218","M9",-2.0481167752687,-8.26133557796174
"HGI48_RS01555","HGI48_RS01555","glutamate synthase small subunit","setATCH216","M9",-1.97759329303816,-7.04617429455003
"HGI48_RS01555","HGI48_RS01555","glutamate synthase small subunit","setATCH217","M9",-1.82548776730756,-6.60027568667769
"HGI48_RS01555","HGI48_RS01555","glutamate synthase small subunit","setATCH215","M9",-2.06335824740287,-7.97676508006057
"HGI48_RS01555","HGI48_RS01555","glutamate synthase small subunit","setATCH219","M9",-1.67778986080172,-6.58132516491049
"HGI48_RS01560","HGI48_RS01560","glutamate synthase large subunit","setATCH219","M9",-1.9637563334186,-12.6575317046119
"HGI48_RS01560","HGI48_RS01560","glutamate synthase large subunit","setATCH218","M9",-1.85820428903848,-12.5988472399797
"HGI48_RS01560","HGI48_RS01560","glutamate synthase large subunit","setATCH217","M9",-1.81195376583516,-11.9466679056321
"HGI48_RS01560","HGI48_RS01560","glutamate synthase large subunit","setATCH214","M9",-2.0163383952078,-13.4925162239224
"HGI48_RS01560","HGI48_RS01560","glutamate synthase large subunit","setATCH215","M9",-2.15508851276875,-13.9270645965775
"HGI48_RS01560","HGI48_RS01560","glutamate synthase large subunit","setATCH216","M9",-2.33347494175458,-14.4354569340184
"HGI48_RS01590","HGI48_RS01590","divisome-associated lipoprotein YraP","setATCH214","M9",5.32450271198544,5.24700744241536
"HGI48_RS01595","HGI48_RS01595","DnaA initiator-associating protein DiaA","setATCH209","PDB",1.27421163106663,4.95533587026069
"HGI48_RS01595","HGI48_RS01595","DnaA initiator-associating protein DiaA","setATCH208","PDB",1.30781928048071,5.25919616325746
"HGI48_RS01595","HGI48_RS01595","DnaA initiator-associating protein DiaA","setATCH211","PDB",1.44519561870661,6.38129390252913
"HGI48_RS01595","HGI48_RS01595","DnaA initiator-associating protein DiaA","setATCH213","PDB",1.4184880369953,7.96375224101334
"HGI48_RS01635","HGI48_RS01635","outer membrane channel protein TolC","setATCH230","Norland",-1.5160521301538,-4.21744465252596
"HGI48_RS01710","HGI48_RS01710","cystathionine beta-lyase","setATCH216","M9",-1.3023610943102,-6.24156619831877
"HGI48_RS01715","HGI48_RS01715","tol-pal system-associated acyl-CoA thioesterase","setATCH235","Upstate",-1.27876632875706,-5.68165213407852
"HGI48_RS01715","HGI48_RS01715","tol-pal system-associated acyl-CoA thioesterase","setATCH221","Atlantic",-1.11025787673945,-4.62148214934075
"HGI48_RS01785","HGI48_RS01785","MFS transporter","setATCH208","PDB",2.0097998989362,6.91548194258883
"HGI48_RS01785","HGI48_RS01785","MFS transporter","setATCH209","PDB",1.59919742823282,6.26833047527888
"HGI48_RS01785","HGI48_RS01785","MFS transporter","setATCH212","PDB",1.82704667603203,6.65584050293866
"HGI48_RS01785","HGI48_RS01785","MFS transporter","setATCH210","PDB",1.57613871506903,5.95284097186463
"HGI48_RS01785","HGI48_RS01785","MFS transporter","setATCH213","PDB",2.0471830517273,8.0394047569065
"HGI48_RS01785","HGI48_RS01785","MFS transporter","setATCH211","PDB",1.64861014833934,6.5305039696078
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH229","Norland",-1.30578215574345,-6.7104174385828
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH234","Upstate",-1.43438467633274,-7.55695908283327
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH230","Norland",-1.5657302027274,-7.37981446089197
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH233","Upstate",-1.36570358541135,-7.12369023082141
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH227","Norland",-1.87790506072449,-9.22718100612619
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH228","Norland",-1.13512083261923,-4.53829984103483
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH236","Upstate",-1.29614632568949,-6.7210905797903
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH216","M9",-1.64253264113018,-6.20676591309004
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH220","Atlantic",-1.24699151228976,-6.24480526552363
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH219","M9",-2.0564336608804,-7.954065772369
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH226","Norland",-1.57870204147743,-8.21336284426921
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH231","Norland",-1.25454675196846,-6.68947258799355
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH237","Upstate",-1.47654204726829,-6.78097315496758
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH224","Atlantic",-1.59950804282843,-6.37033640813221
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH217","M9",-1.87491171458933,-8.86617707790824
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH225","Atlantic",-1.11897681657919,-6.29883441976159
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH215","M9",-2.06172906937487,-7.81875786170089
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH218","M9",-2.09476161350046,-7.85546655941567
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH222","Atlantic",-1.51296814418213,-6.7742603063132
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH221","Atlantic",-1.25247839290364,-5.29901641982677
"HGI48_RS01900","HGI48_RS01900","aspartate carbamoyltransferase","setATCH214","M9",-1.82898108501162,-6.89670894968266
