locusId	sysName	desc	setATCH200 Time0	setATCH201 Time0	setATCH202 LB	setATCH203 LB	setATCH204 LB	setATCH205 LB	setATCH206 LB	setATCH207 LB	setATCH208 PDB	setATCH209 PDB	setATCH210 PDB	setATCH211 PDB	setATCH212 PDB	setATCH213 PDB	setATCH214 M9	setATCH215 M9	setATCH216 M9	setATCH217 M9	setATCH218 M9	setATCH219 M9	setATCH220 Atlantic	setATCH221 Atlantic	setATCH222 Atlantic	setATCH223 Atlantic	setATCH224 Atlantic	setATCH225 Atlantic	setATCH226 Norland	setATCH227 Norland	setATCH228 Norland	setATCH229 Norland	setATCH230 Norland	setATCH231 Norland	setATCH233 Upstate	setATCH234 Upstate	setATCH235 Upstate	setATCH236 Upstate	setATCH237 Upstate
HGI48_RS00125	HGI48_RS00125	DUF3861 domain-containing protein	0.133826015193136	-0.133826015193136	-0.263341073070866	0.211946822951424	-1.46767697740745	-1.2108727634995	-1.51030373981007	-0.107185142438947	0.29629016300717	0.191498746668839	-1.60575326505319	-3.7444280175417	-1.23741536941853	-0.663416852654703	0.117700362290493	0.422002439939355	0.259072449366121	-0.467529570363133	-0.310235782475057	-0.169775730622247	-0.641103347608003	0.119822843723042	1.02455591349867	0.66506772651845	-0.330976405238895	-0.461439260512225	-1.00315402203509	-1.85455613176339	-2.2649028228514	0.761496148007991	0.44479091010727	0.848686946879031	-0.440687792562884	-0.00395039159835875	-0.029880345340407	0.440043699632312	-0.54405516365455
HGI48_RS00130	HGI48_RS00130	glucokinase	0.0907027531549436	-0.0907027531549431	0.0159341847143871	-0.0566266671570945	-0.536085667016276	0.10778988010441	-0.747079218978846	-0.0432952478664713	-0.935281918566497	-0.890509386232164	0.162555361313016	-0.578099163879668	-0.72514269974614	-0.735389074171532	-0.359576565281493	-0.426203287147446	-0.122397744145632	-0.919336098111671	-0.654477610831673	-0.423612279016134	-0.135149068849403	-0.107508928854579	-0.0842592831256085	0.196246599073635	-0.759812914357106	-0.0271201033789439	-0.162020264095172	-0.0817310001158598	0.179683504854534	-0.280318869314344	-0.313356499662865	-0.17524146758028	-0.18136858178643	-0.427227591813834	0.403482422145142	-0.495995982933667	-0.0219030556661219
HGI48_RS00135	HGI48_RS00135	alkylhydroperoxidase domain protein	0.0621122315376933	-0.0621122315376929	-0.270658595550269	-0.134689083871925	0.557781296319236	-0.342950051140005	-0.381157325316618	0.209032004944118	-0.362521494884851	0.0698554096331082	-0.000766324105798466	0.396515118361435	-0.973585992758472	-0.199508964669159	-0.155522184144155	-0.533930805955679	0.135506994563617	-0.780104283448281	0.113437399049833	0.675211561693051	0.95599837241435	-0.504102749366665	-0.310023159108393	-0.10398893983084	-0.547785614275809	0.13573093401232	0.12122578408705	0.0743038411913866	0.144573800557845	-0.44129042897356	0.0016283104013225	0.336334297752873	-0.0442206968025368	-0.594943324953524	-0.496601504471241	0.443362876094727	-0.104222236269573
HGI48_RS00140	HGI48_RS00140	putative FMN-dependent luciferase-like monooxygenase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGI48_RS00145	HGI48_RS00145	ABC transporter ATP-binding protein	0.0782413385376558	-0.0782413385376554	0.382815082096706	-0.525462246674589	0.0532278484951086	-0.281668597882083	-0.070239127638329	0.171852420413207	0.106165369336915	-0.300975270305833	0.100327760273671	0.00453234522414769	-0.278339185734668	0.378146013263612	0.0753696283104667	0.0684733044339384	0.0745662172181315	-0.138464508111889	0.138609613897926	0.213128939243843	-0.336957625014325	0.300318995761832	-0.682995196592534	0.240176012961107	0.317673982373246	0.168863661615334	-0.0909452008410466	-0.057028672452315	-0.211034159020369	0.0780554271567218	0.54278086889022	-0.102192300845175	-0.279830952434545	-0.0990983341004432	-0.976358973849094	-0.223746114986304	0.0171429639078611
HGI48_RS00150	HGI48_RS00150	ABC transporter permease	0.212617794273591	-0.21261779427359	-0.318915266618366	-0.155933171011639	-0.0642583243062314	-0.142222044789207	-0.176595846239416	-0.0543115245092189	-0.386767973475032	0.0808811660069483	0.379598921762275	-0.201996430764589	0.0330133118513054	-0.410274859285298	0.238337015041464	-0.0393274232590181	0.069868255307043	-0.267900801421063	-0.560564762154029	0.118213977794412	-0.091569018977832	-0.489382030037583	-0.765731885412357	-0.259191090716209	-0.7847910056792	-0.182080254849572	-0.19265953515643	-0.364559008476653	-0.466575870670664	-0.333122407985636	0.100364598298628	-0.236562582721777	-0.457876359924668	-0.310128309141578	-0.014671610147304	0.771853865084608	-0.529802079030828
HGI48_RS00155	HGI48_RS00155	ABC transporter permease	0.664777787245597	-0.664777787245596	-0.378957046853248	-0.20036547822642	0.0790237913753391	-0.601776737612361	0.354712064831684	-0.469631425324231	0.532324705660223	0.189231534928378	0.623128783529622	-0.306364016532619	0.152644193248378	0.364790800369392	0.582118171214059	0.330504662313212	0.371544145523027	-0.457407236470484	-1.09135544078234	-0.979588302083612	0.375500817591168	0.47867469839802	-1.23607929702655	-0.128844798396926	1.29274597701329	-0.413184951897309	-2.63716585125249	-0.0938306472235753	-0.690243725741633	0.378326323300426	-3.93553719486522	0.0707499580857847	-0.551638924940253	0.375266370875388	-1.12240322369409	0.620433895698328	-1.3016110381568
HGI48_RS00160	HGI48_RS00160	TIGR04028 family ABC transporter substrate-binding protein	0.106576150618189	-0.106576150618188	0.185212468080136	0.0812549850571834	0.0124261131028347	-0.218204132672238	0.190438601855984	-0.342684221482891	0.0637149053941896	-0.44087188068522	0.082480627056247	0.0309742130578441	0.27625073416671	0.0868756214326635	0.119609399075307	-0.150021311041992	-0.0621258265447008	0.0812232379023834	-0.329353841980699	-0.0814639622771238	0.208618198883127	-0.383737750079574	-0.0697513591291118	-0.146464401619696	0.463756659671994	0.124514772050503	-0.103315841470088	-0.308391956468663	-0.179671454143132	-0.0254562777824126	-0.329140871668233	-0.240202586426062	-0.0239093771882594	0.124643017009831	-0.260636660292669	0.262008434792447	-0.0105157290252536
HGI48_RS00165	HGI48_RS00165	valine--pyruvate transaminase	-0.202592123642073	0.202592123642074	0.191289881704671	-0.469212232332536	0.160087568811607	-0.366583454166913	-0.102418748787296	-0.415352648169917	-0.277112488726548	0.509007784198867	0.0944035035655297	0.244988443946743	-0.857589830105105	-0.514241430034318	-0.0917978980938365	-0.145292384202259	-0.0576963871234119	-1.02187785790312	-0.52571567809424	-0.106548275737007	-0.0892593690074794	-1.08768745791755	-1.25052498774176	-1.38628040080429	-0.40638017065374	-0.773569528030171	-0.316526757220524	-0.259473574937101	0.194551293094571	-0.0833619429979686	0.129330598906088	-0.524574424831184	-0.5624301551695	-0.266991107372427	-0.405918181285459	0.224634890166657	-0.724200391964555
HGI48_RS00170	HGI48_RS00170	aldose 1-epimerase family protein	-0.0310843341292033	0.0310843341292038	-0.330590445063039	0.143540938482972	-0.0674490198005466	-0.0920162834738527	-0.341531408168984	-0.00635257024314395	-0.0230166524131068	0.165814072479837	0.0416869631791335	-0.0423119549008035	0.132319874623356	0.185570454218388	0.275976016700841	0.0941734284132828	-0.122185575247343	0.143425738223917	0.144047573362054	0.127195518368205	-0.0868130217110579	-0.0395184086213434	0.0905627448134304	-0.099148955358743	0.482167667916138	0.221107951763833	-0.0887686578222951	0.36781426660779	0.020218119764646	-0.0628327016555661	0.00348488690184279	0.024848627038818	0.0885785801281611	0.392753258265668	-0.0426939497231783	-0.474203275394669	0.347646954359429
HGI48_RS00175	HGI48_RS00175	glyoxylate/hydroxypyruvate reductase GhrB	0.0837961286906813	-0.0837961286906809	0.0934253777335704	0.010846636172737	-0.0753713096825623	0.34378966885447	0.0260286904059832	0.000105729616556194	-0.227463545377482	-0.337280395474266	-0.0218415571151808	-0.050193079460237	0.245782872190602	0.0815948130945783	0.0480311105879175	0.0455713717183882	-0.125688970951975	-0.150235466373766	-0.203924827650721	-0.139027966924653	-0.150018568428532	0.242690662620196	0.432398093059036	0.603164407122826	0.434716120350711	0.19552901243664	-0.00347209284964378	0.23438672038792	0.134789125000119	-0.216321443416005	-0.142771664122711	0.307468430611479	0.234031243318664	-0.31546187864859	-0.231386995581733	0.190395351092573	-0.0899940573312501
HGI48_RS00180	HGI48_RS00180	RNA-directed DNA polymerase	0.0371380451714091	-0.0371380451714086	-0.141036000499375	-0.211838689606207	-0.00238245027497586	-0.236321978184554	-0.0417752982557138	-0.219831901741401	-0.162584680998126	-0.00145366681664516	-0.0810974352205323	-0.138237728995931	0.232032798508731	-0.0911184944439458	0.00841912091543662	0.259597362037442	0.123188050588377	0.109777048863633	-0.0801424180339405	-0.0701338462412722	0.219777449662958	-0.402208699147644	-0.428275979470465	-0.445044347790026	0.243499429974169	-0.134050980037509	-0.186904801722295	0.25686525623049	-0.240601076483704	-0.191511103574808	0.11738495827688	0.0299617208083747	-0.21237653308361	-0.184082523660195	-0.123316391386854	0.347023186033355	-0.355225888767074
HGI48_RS00185	HGI48_RS00185	AAA family ATPase	0.0869160855658507	-0.0869160855658503	-0.214265949643378	0.258797973578503	-0.0370961660673221	0.0380037345112472	0.0853941233644691	0.103175222444731	0.211371850083628	0.310520221776615	0.0516223192458078	-0.20206786849912	0.170877723291385	0.220892375148001	0.587902628168617	-0.0821922228972937	-0.103463419948326	0.288050396959875	-0.0244351114743762	0.123245137162734	0.22529112483228	0.12091810137743	0.666086348150702	-0.518294892666565	-0.167479513738591	0.241634679463969	0.184796694970048	0.0196816457935884	-0.320060831462698	0.0960964364536641	0.125310321151644	-0.0108023892596034	0.489157779232641	0.552955448875021	0.0562068022572378	-0.193029554550654	0.156118969745156
HGI48_RS00190	HGI48_RS00190	TIGR02646 family protein	-0.197507912954809	0.19750791295481	-0.162468211861636	-0.127433943299962	0.153067935655182	-0.46379553641629	-0.175972897010023	-0.326711771489046	-0.537899915266542	-0.436080518316713	0.134180091771378	0.0357352409697008	-0.269595176036331	-0.340121303371032	-0.360831397924916	-0.0835087407457796	-0.0864183239735584	-0.125062538159338	-0.324579227808002	-0.0677841800418501	-0.468895642562811	0.18560315286024	-0.596994632192979	-0.215854459938991	0.0841971373081302	0.00831424812057224	0.232838228492972	-0.0984591387618974	-0.508210448631538	0.210608285047879	-0.0500675625433099	-0.486944867772745	0.110481903053037	0.289791845810082	-0.126099903935162	0.0734167153432057	-0.111088729375433
HGI48_RS00195	HGI48_RS00195	N-acetyltransferase	0.199744467893077	-0.199744467893076	-0.249362801838688	0.129977294470581	0.0341982901732054	0.109494853914425	-0.236754874261392	-0.744703191504546	0.192541672955469	0.061086379769814	-0.711106813448802	-0.024772100180063	-0.341265187165151	-0.575249456608356	-0.00950554203557363	-1.10280513646286	-0.16698716378452	-0.452508893357146	-0.560211566221685	-0.234496655578655	0.0126575485102556	0.516278954612596	0.144508906912994	-0.350377302423077	-0.242055165619014	0.448420449202828	-0.625902795136181	-0.126241141978988	0.526322661648311	0.208264753299356	-0.353387780055837	0.0766382561411972	0.0805530960557187	-0.567187919990707	-0.184041994533197	0.363338180962283	0.37745863966793
HGI48_RS00200	HGI48_RS00200	DNA-3-methyladenine glycosylase I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HGI48_RS00205	HGI48_RS00205	sulfite exporter TauE/SafE family protein	0.334137282623122	-0.334137282623121	-0.0793843673367011	-0.76438936757847	0.157966011940259	-0.0266268049103013	-0.172159078299413	0.0106584346294782	0.0490987600472267	-0.363895038538389	0.196150409758245	-0.0945821465287687	-0.691230202245269	-0.0298990776116289	0.124471616936311	0.140097528847023	-0.114813286042277	-0.108576762747628	-0.227283776473425	-0.50065673726436	-0.698857136375507	-0.217130853619148	-0.0202012129842414	-0.911534479101059	-0.503129426037124	-0.0936341849276527	0.045892326655702	-0.118653226258051	0.123280408905153	0.191755301551344	-0.185138778396367	-0.495729401840879	-0.00414670407284767	-0.567549381880685	-0.218114185962806	-0.111743951184255	0.0294919023475784
HGI48_RS00220	HGI48_RS00220	alpha/beta hydrolase	0.206611255980553	-0.206611255980552	0.0572965950950403	-0.0816702909572304	0.121640762551248	0.420495857896261	0.00843950475620869	0.187322199349104	-0.294298596707843	-0.0363226823244961	-0.144328049172504	-0.131876944232405	-0.477426287120049	-0.435692382012596	0.497949575387754	0.314772838716253	-0.329280955218531	-0.10425984817621	0.253606270360794	0.179105427394885	0.168466853004809	0.00781210564790868	-0.121394606029242	0.595405915723442	-0.460488996837851	0.137844198057221	-0.177916974552183	0.211610242433908	0.230177750405501	0.299417720836856	0.201994125243519	0.367836140002173	-0.0977826451830545	0.588774147829499	0.638976834278543	0.763050267476937	0.239600074481791
HGI48_RS00225	HGI48_RS00225	urea carboxylase	-0.122185710422675	0.122185710422675	-0.233761045046151	-0.202002897030921	0.023092413902553	-0.00301309387974236	-0.169216805860926	-0.0954178204221694	-0.0626951703761498	0.117538365833738	-0.141107081494771	0.0681989770875975	0.00361192203991711	-0.181549065256097	-0.159515465201534	-0.0652150528340633	-0.11778417853182	0.19195955999012	0.231019892894387	0.0495909720548011	-0.0443920080795599	-0.210833226314586	-0.18919769609404	0.365476642479296	-0.0795370785277777	-0.0655624774348371	-0.420875619842263	-0.0269136735408584	-0.186809020019087	-0.256845370523719	0.0076319338785199	0.175200920447715	-0.0243034583990968	-0.0322583534698819	0.0270025277308311	0.0986716902918492	0.152122051202366
HGI48_RS00230	HGI48_RS00230	urea carboxylase-associated family protein	0.120730161105729	-0.120730161105729	0.182385961326271	-0.0780471652492319	0.101148258904586	0.0499743556729466	-0.0755010550739337	-0.23473694831584	0.188785404106372	0.0783641570949843	0.368615646699154	0.261574033518984	-0.14281142739258	0.235984216690328	0.0589801532329073	0.244737773364701	-0.135847571193942	-0.174497304829769	-0.716789386018998	-0.343800365650824	-0.0596986351066149	0.562259790765473	-0.251544116592825	-0.0251397503489076	-0.146060638886298	0.0783332543828079	-0.00601784290212481	0.118870298053608	0.121178971726242	-0.130116087558264	0.210255936848615	0.100476500721293	0.0777500622742263	0.317326682859215	0.0170529820637392	0.106335337023667	0.0480346383767227
